timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-09-09T22:42:09,codecarbon,f35a72da-5235-4dab-b653-d5a1d3c9b1ee,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,898.7407131369982,0.031132808475223303,3.4640478638779124e-05,51.21032197369535,240.59565236579695,20.0,0.01244611511188412,0.06430852783566987,0.00496949007573856,0.08172413302329257,Germany,DEU,,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.11.13,3.0.4,32,13th Gen Intel(R) Core(TM) i9-13900K,1,1 x NVIDIA GeForce RTX 4090,,,62.46664810180664,machine,N,1.0
