timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-09-08T15:12:26,codecarbon,8e55c5cf-a0c7-4494-ad43-429efbb97a3c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,55.88111970300088,0.0020415492018195916,3.65337919617591e-05,32.839307418754814,313.6596326927458,20.0,0.0005084113433954165,0.004541906689078168,0.0003087821166787763,0.00535910014915236,Germany,DEU,,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.11.13,3.0.4,32,13th Gen Intel(R) Core(TM) i9-13900K,1,1 x NVIDIA GeForce RTX 4090,,,62.466644287109375,machine,N,1.0
