timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-09-10T05:09:38,codecarbon,813ff9d1-c68e-40c3-a26d-bf4b12d3e619,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,121.49859614099842,0.0004830554394343529,3.975810871705628e-06,19.595863103133663,0,20.0,0.0005991163265149022,0.0,0.0006689121271781104,0.001268028453693012,Germany,DEU,,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.11.13,3.0.4,32,13th Gen Intel(R) Core(TM) i9-13900K,1,1 x NVIDIA GeForce RTX 4090,,,62.46664810180664,machine,N,1.0
