timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-09-10T02:35:40,codecarbon,f73acd1d-bf5e-409f-a9ea-d53954188b10,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,110.4153130449995,0.003411554248457751,3.089747385915014e-05,62.77262855049154,145.19596750220063,20.0,0.0037341009075561177,0.004611373689096254,0.0006099112767109343,0.008955385873363305,Germany,DEU,,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.11.13,3.0.4,32,13th Gen Intel(R) Core(TM) i9-13900K,1,1 x NVIDIA GeForce RTX 4090,,,62.46664810180664,machine,N,1.0
