timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-09-10T00:46:17,codecarbon,750daff7-adf2-45c8-a8de-d7aa4004cb9b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,112.52109301499877,0.0025452991093255183,2.262063974961776e-05,78.4133242379033,86.47155296365543,20.0,0.0034535899773142226,0.0026055795844617258,0.0006222823592780415,0.0066814519210539915,Germany,DEU,,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.11.13,3.0.4,32,13th Gen Intel(R) Core(TM) i9-13900K,1,1 x NVIDIA GeForce RTX 4090,,,62.46664810180664,machine,N,1.0
