timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-09-10T00:16:38,codecarbon,b1ea13db-8a36-46ee-9355-2ddaeb2d3f1e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,119.36963542900048,0.002900945409203553,2.4302205487835286e-05,26.24566075020137,161.5909579809981,20.0,0.0005368655781032364,0.006418803468372314,0.0006593602466168607,0.007615029293092408,Germany,DEU,,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.11.13,3.0.4,32,13th Gen Intel(R) Core(TM) i9-13900K,1,1 x NVIDIA GeForce RTX 4090,,,62.46664810180664,machine,N,1.0
