,ocr,value,manual,val_diff,still_errors
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/30d3b8e0dfbc4aa6875349d2236a6739_capture_start.jpg,4.962,4.962,False,0.0019999999999997797,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/30d3b8e0dfbc4aa6875349d2236a6739_capture_stop.jpg,4.969,4.969,False,0.007000000000000561,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/0ec81b01b22146f19b7d29e82c9fcf60_capture_start.jpg,4.971,4.971,False,0.0019999999999997797,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/0ec81b01b22146f19b7d29e82c9fcf60_capture_stop.jpg,4.980,4.98,False,0.009000000000000341,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/35905629d23343c99c5f5ba8a7df90c9_capture_start.jpg,4.981,4.981,False,0.0009999999999994458,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/35905629d23343c99c5f5ba8a7df90c9_capture_stop.jpg,4.990,4.99,False,0.009000000000000341,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/f0d47ca495854a9bbb40c2dccfe8247f_capture_start.jpg,4.992,4.992,False,0.0019999999999997797,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/f0d47ca495854a9bbb40c2dccfe8247f_capture_stop.jpg,5.002,5.002,False,0.009999999999999787,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/35557b7ec6ff491fbd484c9267381446_capture_start.jpg,5.004,5.004,False,0.0019999999999997797,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/35557b7ec6ff491fbd484c9267381446_capture_stop.jpg,5.012,5.012,False,0.008000000000000007,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/7b4eb8d64a9f4b8eb614c658db803dc5_capture_start.jpg,5.014,5.014,False,0.002000000000000668,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/7b4eb8d64a9f4b8eb614c658db803dc5_capture_stop.jpg,5.022,5.022,False,0.008000000000000007,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/49526f0248bc4430a066a47757f22a6f_capture_start.jpg,5.024,5.024,False,0.0019999999999997797,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/49526f0248bc4430a066a47757f22a6f_capture_stop.jpg,5.029,5.029,False,0.004999999999999893,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/a22da5de71ca454c9ca226e608699e56_capture_start.jpg,5.031,5.031,False,0.0019999999999997797,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/a22da5de71ca454c9ca226e608699e56_capture_stop.jpg,5.040,5.04,False,0.009000000000000341,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/e9328caf9fd842ca8b5e70b4ad74d0c2_capture_start.jpg,5.042,5.042,False,0.0019999999999997797,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/e9328caf9fd842ca8b5e70b4ad74d0c2_capture_stop.jpg,5.055,5.055,False,0.0129999999999999,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/da885a6aa63f49a688a3ca14898428e0_capture_start.jpg,5.056,5.056,False,0.001000000000000334,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/da885a6aa63f49a688a3ca14898428e0_capture_stop.jpg,5.070,5.07,False,0.014000000000000234,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-17_03-24-31/e52a6b2b4b6146cba3bf4cc4138aa302_capture_start.jpg,5.072,5.072,False,0.0019999999999997797,False
