,ocr,value,manual,val_diff,still_errors
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-20_05-59-11/f7fa2f9fb3be4d3486a5f5eba3db9611_capture_start.jpg,5.555,5.555,False,,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-20_05-59-11/f7fa2f9fb3be4d3486a5f5eba3db9611_capture_stop.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-20_05-59-11/c5a1725a234c4418985589d452a31075_capture_start.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-20_05-59-11/c5a1725a234c4418985589d452a31075_capture_stop.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-20_05-59-11/b8791fd384f742dfbbf5ed6506fda577_capture_start.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-20_05-59-11/b8791fd384f742dfbbf5ed6506fda577_capture_stop.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-20_05-59-11/9ee32214f66a4530826e7e320b7bacc6_capture_start.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-20_05-59-11/9ee32214f66a4530826e7e320b7bacc6_capture_stop.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-20_05-59-11/a204bc3ca450418c8656ad48ce6f7b51_capture_start.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-20_05-59-11/a204bc3ca450418c8656ad48ce6f7b51_capture_stop.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-20_05-59-11/7d42f84b94784e12b14f70d22c70b1ba_capture_start.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-20_05-59-11/7d42f84b94784e12b14f70d22c70b1ba_capture_stop.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-20_05-59-11/253789e3063a48d5bce800fea4341850_capture_start.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-20_05-59-11/253789e3063a48d5bce800fea4341850_capture_stop.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-20_05-59-11/784bee4c17844b8bb3dd0b7fa1e0dab1_capture_start.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-20_05-59-11/784bee4c17844b8bb3dd0b7fa1e0dab1_capture_stop.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-20_05-59-11/97242a5dc0e24168be4c2ada1013821f_capture_start.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-20_05-59-11/97242a5dc0e24168be4c2ada1013821f_capture_stop.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-20_05-59-11/117c6fc313c1413cac68627af9069a44_capture_start.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/imagenet_120_2025-09-20_05-59-11/117c6fc313c1413cac68627af9069a44_capture_stop.jpg,5.555,5.555,False,0.0,False
