,ocr,value,manual,val_diff,still_errors
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/d24db81011c544148224729561cd4437_capture_start.jpg,1.887,1.887,True,0.0030000000000001137,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/d24db81011c544148224729561cd4437_capture_stop.jpg,2.009,2.009,False,0.12199999999999989,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/1c1a4aab51eb42dba70a739407b87050_capture_start.jpg,2.010,2.01,False,0.0009999999999998899,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/1c1a4aab51eb42dba70a739407b87050_capture_stop.jpg,2.150,2.13,True,0.1200000000000001,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/924c0029f8954f6693d04d20f6cac99c_capture_start.jpg,2.132,2.132,True,0.002000000000000224,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/924c0029f8954f6693d04d20f6cac99c_capture_stop.jpg,2.237,2.237,False,0.10499999999999998,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/f9baab5a10a245c39e0c69517e7f5d44_capture_start.jpg,2.238,2.238,False,0.0009999999999998899,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/f9baab5a10a245c39e0c69517e7f5d44_capture_stop.jpg,2.344,2.344,False,0.10599999999999987,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/c16218371b2242d482cb68f870b39984_capture_start.jpg,2.345,2.345,False,0.001000000000000334,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/c16218371b2242d482cb68f870b39984_capture_stop.jpg,2.440,2.44,False,0.09499999999999975,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/95fa9c443bde466b9b4bd45624368f9c_capture_start.jpg,2.441,2.441,False,0.0009999999999998899,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/95fa9c443bde466b9b4bd45624368f9c_capture_stop.jpg,2.531,2.531,False,0.0900000000000003,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/7b9defc9bee042618b5c046f78c8f1e8_capture_start.jpg,2.533,2.533,False,0.021999999999999797,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/7b9defc9bee042618b5c046f78c8f1e8_capture_stop.jpg,2.656,2.656,False,0.1030000000000002,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/8ac0fe1fb3f141a188b6ebc188010bf8_capture_start.jpg,2.657,2.657,False,0.0009999999999998899,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/8ac0fe1fb3f141a188b6ebc188010bf8_capture_stop.jpg,2.780,2.78,False,0.12299999999999978,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/25668608f02a433e9e6b7a0b90bcb8ab_capture_start.jpg,2.786,2.786,False,0.006000000000000227,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/25668608f02a433e9e6b7a0b90bcb8ab_capture_stop.jpg,2.900,2.9,False,0.11399999999999988,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/deaea42f4934458585450abd58747393_capture_start.jpg,2.901,2.901,False,0.0009999999999998899,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/deaea42f4934458585450abd58747393_capture_stop.jpg,3.016,3.016,False,0.11500000000000021,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/fa1a1d84ba4e41d5807ef178f492a57b_capture_start.jpg,3.023,3.023,False,0.007000000000000117,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/fa1a1d84ba4e41d5807ef178f492a57b_capture_stop.jpg,3.155,3.155,False,0.13199999999999967,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/3422936ad8784dd199d1db64729bbb6c_capture_start.jpg,3.157,3.157,False,0.002000000000000224,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/3422936ad8784dd199d1db64729bbb6c_capture_stop.jpg,3.284,3.284,False,0.12699999999999978,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/c3d1455fa653480f98a554ca2d6b3e3d_capture_start.jpg,3.286,3.286,False,0.002000000000000224,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/c3d1455fa653480f98a554ca2d6b3e3d_capture_stop.jpg,3.392,3.392,False,0.10599999999999987,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/dee2e43812fd4d66a11735e7f09fdee5_capture_start.jpg,3.393,3.393,False,0.0009999999999998899,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/dee2e43812fd4d66a11735e7f09fdee5_capture_stop.jpg,3.499,3.499,False,0.10600000000000032,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/f4ab656266ad4ad1a4491b3ea00f6b43_capture_start.jpg,3.502,3.502,False,0.0029999999999996696,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/f4ab656266ad4ad1a4491b3ea00f6b43_capture_stop.jpg,3.629,3.629,False,0.12700000000000022,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/ea46bb9a287b4576992ff188f9b5bd9e_capture_start.jpg,3.630,3.63,False,0.0009999999999998899,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/ea46bb9a287b4576992ff188f9b5bd9e_capture_stop.jpg,3.760,3.76,False,0.1299999999999999,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/8d2bcde9bf6a44e6a7cd891775f46a9c_capture_start.jpg,3.767,3.767,False,0.007000000000000117,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/8d2bcde9bf6a44e6a7cd891775f46a9c_capture_stop.jpg,3.881,3.881,False,0.11399999999999988,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/b7033ac62bfc41f3a3c0ec5ae6d14ce7_capture_start.jpg,3.884,3.884,False,0.0030000000000001137,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/b7033ac62bfc41f3a3c0ec5ae6d14ce7_capture_stop.jpg,4.012,4.012,False,0.12799999999999967,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/b91cad1993dc448a89f6b9ecc6f36476_capture_start.jpg,4.015,4.015,False,0.0030000000000001137,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/b91cad1993dc448a89f6b9ecc6f36476_capture_stop.jpg,4.133,4.133,False,0.11800000000000033,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/714d85aeb2dd4181a78f81b2a3adecb0_capture_start.jpg,4.134,4.134,False,0.001000000000000334,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/714d85aeb2dd4181a78f81b2a3adecb0_capture_stop.jpg,4.253,4.253,False,0.11899999999999977,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/219a59d321c7484a87d7bf2374c6b0ed_capture_start.jpg,4.256,4.256,False,0.0030000000000001137,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/219a59d321c7484a87d7bf2374c6b0ed_capture_stop.jpg,4.373,4.373,False,0.11699999999999999,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/8e0d351c586f4158bb44647eafea6dff_capture_start.jpg,4.374,4.374,False,0.0009999999999994458,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-18_09-52-13/8e0d351c586f4158bb44647eafea6dff_capture_stop.jpg,4.491,4.491,False,0.11699999999999999,False
