,ocr,value,manual,val_diff,still_errors
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/f96faf033d534484b847d0b3acef58dc_capture_start.jpg,2.150,2.15,False,0.0019999999999997797,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/f96faf033d534484b847d0b3acef58dc_capture_stop.jpg,2.270,2.27,False,0.1200000000000001,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/ce928faf39c6454cb80960cc9267a15f_capture_start.jpg,2.271,2.271,False,0.0009999999999998899,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/ce928faf39c6454cb80960cc9267a15f_capture_stop.jpg,2.391,2.391,False,0.1200000000000001,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/eba3b0f3ca5341b089d4f10c530d28e8_capture_start.jpg,2.397,2.397,False,0.005999999999999783,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/eba3b0f3ca5341b089d4f10c530d28e8_capture_stop.jpg,2.505,2.505,False,0.1080000000000001,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/a68e2d9442a044b79e22724934f6974b_capture_start.jpg,2.505,2.505,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/a68e2d9442a044b79e22724934f6974b_capture_stop.jpg,2.611,2.611,False,0.10600000000000032,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/22ff2d5bc4244215b279fdbe3b893bbe_capture_start.jpg,2.612,2.612,False,0.0009999999999998899,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/22ff2d5bc4244215b279fdbe3b893bbe_capture_stop.jpg,2.705,2.705,False,0.09299999999999997,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/05966b32cad84979882311626392662b_capture_start.jpg,2.706,2.706,False,0.0009999999999998899,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/05966b32cad84979882311626392662b_capture_stop.jpg,2.796,2.796,False,0.08999999999999986,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/92aab94e9a3c4d1897832bf758c0a436_capture_start.jpg,2.796,2.796,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/92aab94e9a3c4d1897832bf758c0a436_capture_stop.jpg,2.921,2.921,False,0.125,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/c9148bd5933a4a67b3fbbe3934f4e783_capture_start.jpg,2.922,2.922,False,0.001000000000000334,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/c9148bd5933a4a67b3fbbe3934f4e783_capture_stop.jpg,3.045,3.045,False,0.12299999999999978,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/0fa93d4a289b47e492dbb5d5db92d0e1_capture_start.jpg,3.046,3.046,False,0.0009999999999998899,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/0fa93d4a289b47e492dbb5d5db92d0e1_capture_stop.jpg,3.163,3.163,False,0.11699999999999999,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/89311c2dad2b4ce09bff5cc52dcf3eba_capture_start.jpg,3.164,3.164,False,0.001000000000000334,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/89311c2dad2b4ce09bff5cc52dcf3eba_capture_stop.jpg,3.278,3.278,False,0.11399999999999988,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/569f9c0a4bbb4621a5a8b5d2b6cfd07f_capture_start.jpg,3.285,3.285,False,0.007000000000000117,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-16_16-25-17/569f9c0a4bbb4621a5a8b5d2b6cfd07f_capture_stop.jpg,3.413,3.413,False,0.12799999999999967,False
