run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.loss,metrics.running_time,metrics.running_time_gt,metrics.power_draw,metrics.power_draw_total,metrics.power_draw_gt,metrics.running_time_total,metrics.sparse_top_k_categorical_accuracy,metrics.sparse_categorical_accuracy,metrics.running_time_total_gt,metrics.power_draw_total_gt,params.architecture,params.batch_size,params.parameters,params.n_samples,params.batchsize,params.model,params.task,params.software,params.dataset,tags.mlflow.source.name,tags.mlflow.project.entryPoint,tags.mlflow.project.backend,tags.mlflow.project.env,tags.mlflow.source.type,tags.mlflow.runName,tags.mlflow.source.git.commit,tags.mlflow.source.git.repoURL,tags.mlflow.user
520780a39f9145f789f13197d416d5b4,764647427342516249,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/764647427342516249/520780a39f9145f789f13197d416d5b4/artifacts,2026-05-13 05:26:21.537000+00:00,2026-05-13 05:28:44.220000+00:00,1.0302410125732422,0.004130751431028439,0.0041212534059945505,0.9534074285251716,27992.04210149904,1.2470027247956403,121.27886201499496,0.922173023223877,0.7603201866149902,121.0,36612.0,13th Gen Intel(R) Core(TM) i9-13900K,16,8212124,29360.0,16,EfficientNetV2B1,Inference,Tensorflow 2.21.0,ImageNet (ILSVRC 2012),file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,conda,PROJECT,monumental-ram-939,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,https://github.com/raphischer/ai-energy-validation.git,fischer
859ceefeba8440c68dbb77e7b8825381,764647427342516249,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/764647427342516249/859ceefeba8440c68dbb77e7b8825381/artifacts,2026-05-13 05:24:01.719000+00:00,2026-05-13 05:26:17.906000+00:00,1.12498140335083,0.003043426697547349,0.0030399835119538335,0.6484147174300103,25168.86567176328,0.855111294311624,118.1336506919979,0.910037100315094,0.7388705611228943,118.0,33192.0,13th Gen Intel(R) Core(TM) i9-13900K,16,7200312,38816.0,16,EfficientNetV2B0,Inference,Tensorflow 2.21.0,ImageNet (ILSVRC 2012),file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,conda,PROJECT,capable-gnat-465,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,https://github.com/raphischer/ai-energy-validation.git,fischer
166dcd5962bd46bc859d0696ba774956,764647427342516249,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/764647427342516249/166dcd5962bd46bc859d0696ba774956/artifacts,2026-05-13 05:21:17.105000+00:00,2026-05-13 05:23:58.142000+00:00,0.8588265180587769,0.03055670192338766,0.030493951612903226,6.729255059344022,26701.684075477082,8.954637096774194,121.24899323200223,0.9599294066429138,0.8253528475761414,121.0,35532.0,13th Gen Intel(R) Core(TM) i9-13900K,16,19466823,3968.0,16,EfficientNetB4,Inference,Tensorflow 2.21.0,ImageNet (ILSVRC 2012),file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,conda,PROJECT,defiant-shoat-54,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,https://github.com/raphischer/ai-energy-validation.git,fischer
1f5afe91fd824fea89bf55cf24b3c3a1,764647427342516249,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/764647427342516249/1f5afe91fd824fea89bf55cf24b3c3a1/artifacts,2026-05-13 05:18:39.630000+00:00,2026-05-13 05:21:13.198000+00:00,0.843889594078064,0.01325232198399401,0.013175087108013937,3.004045090644238,27589.15011247668,3.9551393728222997,121.709325101001,0.9496951103210449,0.8101045489311218,121.0,36324.0,13th Gen Intel(R) Core(TM) i9-13900K,16,12320535,9184.0,16,EfficientNetB3,Inference,Tensorflow 2.21.0,ImageNet (ILSVRC 2012),file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,conda,PROJECT,awesome-skink-583,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,https://github.com/raphischer/ai-energy-validation.git,fischer
f1c442e6aa8942d39715fcf4863b3b28,764647427342516249,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/764647427342516249/f1c442e6aa8942d39715fcf4863b3b28/artifacts,2026-05-13 05:16:07.820000+00:00,2026-05-13 05:18:36.117000+00:00,0.991279125213623,0.006793536868477096,0.0068019625334522745,1.5704895569477475,28168.3006934148,2.061329170383586,121.8488772730052,0.9322591423988342,0.7762042880058289,122.0,36972.0,13th Gen Intel(R) Core(TM) i9-13900K,16,9177569,17936.0,16,EfficientNetB2,Inference,Tensorflow 2.21.0,ImageNet (ILSVRC 2012),file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,conda,PROJECT,glamorous-lynx-187,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,https://github.com/raphischer/ai-energy-validation.git,fischer
1fbbd79185a5452a9466c827b4b200f8,764647427342516249,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/764647427342516249/1fbbd79185a5452a9466c827b4b200f8/artifacts,2026-05-13 05:13:43.247000+00:00,2026-05-13 05:16:03.761000+00:00,1.2658798694610596,0.003478227342103804,0.003465804066543438,0.8250775822934335,28567.486209327843,1.0709334565619224,120.4301434930021,0.8951594233512878,0.7156885266304016,120.0,37080.0,13th Gen Intel(R) Core(TM) i9-13900K,16,5330571,34624.0,16,EfficientNetB0,Inference,Tensorflow 2.21.0,ImageNet (ILSVRC 2012),file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,conda,PROJECT,selective-crab-42,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,https://github.com/raphischer/ai-energy-validation.git,fischer
e41a8a5e5c394b8280c9c3a391f1e030,764647427342516249,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/764647427342516249/e41a8a5e5c394b8280c9c3a391f1e030/artifacts,2026-05-13 05:11:20.533000+00:00,2026-05-13 05:13:39.728000+00:00,1.6627672910690308,0.0030131554779216432,0.003018829308227589,0.1661851085990176,6495.8435249184,0.2974826033565289,117.77822132100118,0.838901937007904,0.6330331563949585,118.0,11628.0,13th Gen Intel(R) Core(TM) i9-13900K,16,2554968,39088.0,16,MobileNetV3Small,Inference,Tensorflow 2.21.0,ImageNet (ILSVRC 2012),file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,conda,PROJECT,upbeat-wasp-147,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,https://github.com/raphischer/ai-energy-validation.git,fischer
82f7a1708b79445a9669ed910f632e8c,764647427342516249,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/764647427342516249/82f7a1708b79445a9669ed910f632e8c/artifacts,2026-05-13 05:08:58.052000+00:00,2026-05-13 05:11:16.986000+00:00,1.278525948524475,0.005021876953136594,0.005012877115526122,0.31260962449342716,6797.38367498508,0.5447019867549668,109.1956924690021,0.8933498859405518,0.7125183939933777,109.0,11844.0,13th Gen Intel(R) Core(TM) i9-13900K,16,5507432,21744.0,16,MobileNetV3Large,Inference,Tensorflow 2.21.0,ImageNet (ILSVRC 2012),file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,conda,PROJECT,big-midge-431,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,https://github.com/raphischer/ai-energy-validation.git,fischer
0f9d8a6c6d874a44a4b5789e9a2ab81e,764647427342516249,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/764647427342516249/0f9d8a6c6d874a44a4b5789e9a2ab81e/artifacts,2026-05-13 05:06:35.139000+00:00,2026-05-13 05:08:54.605000+00:00,1.7867969274520874,0.0024822862483207123,0.0024886694723211394,0.5549909497053812,27429.87269823876,0.7254775008093234,122.68451553700288,0.8267643451690674,0.6153892874717712,123.0,35856.0,13th Gen Intel(R) Core(TM) i9-13900K,16,3538984,49424.0,16,MobileNetV2,Inference,Tensorflow 2.21.0,ImageNet (ILSVRC 2012),file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,conda,PROJECT,crawling-hound-453,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,https://github.com/raphischer/ai-energy-validation.git,fischer
979cd3aeb907403a9dc134e7fdeeaf14,764647427342516249,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/764647427342516249/979cd3aeb907403a9dc134e7fdeeaf14/artifacts,2026-05-13 05:04:15.229000+00:00,2026-05-13 05:06:31.650000+00:00,1.8109636306762695,0.0022253663631459637,0.002220346447445684,0.4981296580792161,27146.07384668496,0.656635349383441,121.27356532600244,0.8229594826698303,0.6128523349761963,121.0,35784.0,13th Gen Intel(R) Core(TM) i9-13900K,16,4253864,54496.0,16,MobileNet,Inference,Tensorflow 2.21.0,ImageNet (ILSVRC 2012),file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,main.py,local,conda,PROJECT,efficient-dove-314,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,https://github.com/raphischer/ai-energy-validation.git,fischer
