,ocr,value,manual,val_diff,still_errors
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\70cae82f76a24177a58e295655dd7685_capture_stop.jpg,4.892,4.892,False,0.013000000000000789,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\49d9b3b44f5a4ea0988f8c97b58dc932_capture_start.jpg,4.894,4.894,True,0.0019999999999997797,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\49d9b3b44f5a4ea0988f8c97b58dc932_capture_stop.jpg,4.903,4.903,False,0.008999999999999453,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\a636bb368d6e42ffab3b3c82ee3add68_capture_start.jpg,4.904,4.904,True,0.001000000000000334,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\a636bb368d6e42ffab3b3c82ee3add68_capture_stop.jpg,4.913,4.913,True,0.009000000000000341,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\c033e97f50684339b3b7c95949953f69_capture_start.jpg,4.914,4.914,True,0.0009999999999994458,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\c033e97f50684339b3b7c95949953f69_capture_stop.jpg,4.924,4.924,True,0.010000000000000675,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\8b8ae87c0dac4dc595d548ad5fa9693b_capture_start.jpg,4.926,4.926,False,0.0019999999999997797,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\8b8ae87c0dac4dc595d548ad5fa9693b_capture_stop.jpg,4.934,4.934,True,0.008000000000000007,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\515e58df07d14a07a32c83855d62985a_capture_start.jpg,4.936,4.936,False,0.0019999999999997797,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\515e58df07d14a07a32c83855d62985a_capture_stop.jpg,4.945,4.945,True,0.009000000000000341,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\04d424ae632b46e79b042e09c6525118_capture_start.jpg,4.946,4.946,False,0.0009999999999994458,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\04d424ae632b46e79b042e09c6525118_capture_stop.jpg,4.960,4.96,False,0.014000000000000234,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\efd95be39bc54478aa48d41395225f45_capture_start.jpg,4.961,4.961,True,0.001000000000000334,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\efd95be39bc54478aa48d41395225f45_capture_stop.jpg,4.972,4.972,False,0.01100000000000012,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\db0dd1e50cae43e9baf4b72ef0613ad7_capture_start.jpg,4.974,4.974,True,0.0019999999999997797,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\db0dd1e50cae43e9baf4b72ef0613ad7_capture_stop.jpg,4.985,4.985,False,0.01100000000000012,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\b8b02b8e936b478dba60712f14c86f4a_capture_start.jpg,4.986,4.986,False,0.0009999999999994458,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\b8b02b8e936b478dba60712f14c86f4a_capture_stop.jpg,4.999,4.999,False,0.0129999999999999,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\ff5260bd403e40e79512d16be442f75b_capture_start.jpg,5.000,5.0,False,0.001000000000000334,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\ff5260bd403e40e79512d16be442f75b_capture_stop.jpg,5.012,5.012,False,0.011999999999999567,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\0007f8576ccf45f4bda2717b278bb98d_capture_start.jpg,5.013,5.013,False,0.001000000000000334,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\0007f8576ccf45f4bda2717b278bb98d_capture_stop.jpg,5.025,5.025,False,0.012000000000000455,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\f4f19f8567d644a7a69943a73cb320b9_capture_start.jpg,5.027,5.027,False,0.0019999999999997797,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\f4f19f8567d644a7a69943a73cb320b9_capture_stop.jpg,5.037,5.037,False,0.009999999999999787,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\0b0fae93fc8d4c23be5c2e45ef6e4702_capture_start.jpg,5.038,5.038,False,0.001000000000000334,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\0b0fae93fc8d4c23be5c2e45ef6e4702_capture_stop.jpg,5.048,5.048,False,0.009999999999999787,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\2010b81d9ef64bdab203b1d194061564_capture_start.jpg,5.049,5.049,False,0.001000000000000334,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\2010b81d9ef64bdab203b1d194061564_capture_stop.jpg,5.063,5.063,False,0.013999999999999346,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\5d941be7e1f543c2aa538e2d1e170e2d_capture_start.jpg,5.064,5.064,False,0.001000000000000334,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\5d941be7e1f543c2aa538e2d1e170e2d_capture_stop.jpg,5.074,5.074,False,0.009999999999999787,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\16d520e7efba45a68a33ba5506686b8f_capture_start.jpg,5.076,5.076,False,0.0019999999999997797,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\16d520e7efba45a68a33ba5506686b8f_capture_stop.jpg,5.088,5.088,False,0.012000000000000455,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\b89e26d8b5c341428d07d2935656e2ea_capture_start.jpg,5.089,5.089,False,0.001000000000000334,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\b89e26d8b5c341428d07d2935656e2ea_capture_stop.jpg,5.099,5.099,False,0.009999999999999787,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\d7b3c68d9c154002ace3f8d99d41fecf_capture_start.jpg,5.100,5.1,False,0.0009999999999994458,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\d7b3c68d9c154002ace3f8d99d41fecf_capture_stop.jpg,5.112,5.112,False,0.012000000000000455,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\cbf1dc54740141b391c7b4f82351b58a_capture_start.jpg,5.113,5.113,False,0.001000000000000334,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\cbf1dc54740141b391c7b4f82351b58a_capture_stop.jpg,5.123,5.123,False,0.009999999999999787,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\8a7543340bbe440d8142b8e581633ccf_capture_start.jpg,5.125,5.125,False,0.0019999999999997797,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\8a7543340bbe440d8142b8e581633ccf_capture_stop.jpg,5.135,5.135,False,0.009999999999999787,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\77a99934135843d48ae01c5ae906e42c_capture_start.jpg,5.137,5.137,False,0.0019999999999997797,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\77a99934135843d48ae01c5ae906e42c_capture_stop.jpg,5.148,5.148,False,0.01100000000000012,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\63d547de475441559becb4e329b933e6_capture_start.jpg,5.149,5.149,False,0.001000000000000334,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\63d547de475441559becb4e329b933e6_capture_stop.jpg,5.160,5.16,False,0.01100000000000012,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\6b92e5a656974bbc9ac803c9ce1ed8dd_capture_start.jpg,5.161,5.161,False,0.0009999999999994458,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\6b92e5a656974bbc9ac803c9ce1ed8dd_capture_stop.jpg,5.170,5.17,False,0.009000000000000341,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\4d8ba9a791594bb3818a3277434719f2_capture_start.jpg,5.171,5.171,False,0.001000000000000334,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\4d8ba9a791594bb3818a3277434719f2_capture_stop.jpg,5.180,5.18,False,0.008999999999999453,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\6295f60ec36a4496846180f698471fb2_capture_start.jpg,5.181,5.181,False,0.001000000000000334,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\6295f60ec36a4496846180f698471fb2_capture_stop.jpg,5.192,5.192,False,0.01100000000000012,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\7065341e6df4428498e7198090526db9_capture_start.jpg,5.194,5.194,False,0.0019999999999997797,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\7065341e6df4428498e7198090526db9_capture_stop.jpg,5.205,5.205,False,0.01100000000000012,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\d5039550fe094495be7c8f8ef1acd784_capture_start.jpg,5.207,5.207,False,0.0019999999999997797,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\d5039550fe094495be7c8f8ef1acd784_capture_stop.jpg,5.215,5.215,False,0.008000000000000007,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\4281d4df708840d9984972edb228a75c_capture_start.jpg,5.217,5.217,False,0.0019999999999997797,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\4281d4df708840d9984972edb228a75c_capture_stop.jpg,5.229,5.229,False,0.012000000000000455,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\4fd06d05f1954d169cda0e30c95e51f0_capture_start.jpg,5.231,5.231,False,0.0019999999999997797,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\4fd06d05f1954d169cda0e30c95e51f0_capture_stop.jpg,5.247,5.247,False,0.016000000000000014,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\ede40250fd454d6a94338c40598e1bef_capture_start.jpg,5.249,5.249,False,0.0019999999999997797,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\ede40250fd454d6a94338c40598e1bef_capture_stop.jpg,5.264,5.264,False,0.015000000000000568,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\57304caf2c3d4cf684b70d66a10b0b0b_capture_start.jpg,5.265,5.265,False,0.0009999999999994458,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\57304caf2c3d4cf684b70d66a10b0b0b_capture_stop.jpg,5.278,5.278,False,0.0129999999999999,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\e7fada132bb446ea9fb923211a20d6d4_capture_start.jpg,5.279,5.279,True,0.001000000000000334,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\e7fada132bb446ea9fb923211a20d6d4_capture_stop.jpg,5.291,5.291,False,0.012000000000000455,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\518eae92f2684c29b1713d21d6610810_capture_start.jpg,5.293,5.293,False,0.0019999999999997797,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\518eae92f2684c29b1713d21d6610810_capture_stop.jpg,5.305,5.305,False,0.011999999999999567,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\bb8996c931004db7b2cffcc1bc583f60_capture_start.jpg,5.307,5.307,False,0.002000000000000668,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\bb8996c931004db7b2cffcc1bc583f60_capture_stop.jpg,5.310,5.31,False,0.0029999999999992255,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\5af3e911a9424e1d9da1f2a2457f6a85_capture_start.jpg,5.311,5.311,False,0.001000000000000334,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\5af3e911a9424e1d9da1f2a2457f6a85_capture_stop.jpg,5.315,5.315,False,0.004000000000000448,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\7b5528e3a8d3454f9b87763983dcca8f_capture_start.jpg,5.316,5.316,False,0.0009999999999994458,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\7b5528e3a8d3454f9b87763983dcca8f_capture_stop.jpg,5.329,5.329,False,0.0129999999999999,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\7cfab108e66f4b5d803cc41df8d8f6d3_capture_start.jpg,5.330,5.33,False,0.001000000000000334,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\7cfab108e66f4b5d803cc41df8d8f6d3_capture_stop.jpg,5.342,5.342,False,0.011999999999999567,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\16e501e5b5004bb397c92865f75e40bf_capture_start.jpg,5.344,5.344,False,0.002000000000000668,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\16e501e5b5004bb397c92865f75e40bf_capture_stop.jpg,5.355,5.355,False,0.01100000000000012,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\cf3dbd0fa6d1421ca4c4f46e785c1181_capture_start.jpg,5.356,5.356,False,0.0009999999999994458,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\cf3dbd0fa6d1421ca4c4f46e785c1181_capture_stop.jpg,5.365,5.365,False,0.009000000000000341,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\557c00d44b0b415d878836e5e63a1d93_capture_start.jpg,5.367,5.367,False,0.0019999999999997797,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\557c00d44b0b415d878836e5e63a1d93_capture_stop.jpg,5.378,5.378,False,0.01100000000000012,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\0788b1a54ceb4ad0b44366ef2d7a7c65_capture_start.jpg,5.380,5.38,False,0.0019999999999997797,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\0788b1a54ceb4ad0b44366ef2d7a7c65_capture_stop.jpg,5.391,5.391,False,0.01100000000000012,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\20cebfbb46ad4e32a6bf82e4a7d7e75e_capture_start.jpg,5.393,5.393,False,0.0019999999999997797,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\20cebfbb46ad4e32a6bf82e4a7d7e75e_capture_stop.jpg,5.405,5.405,True,0.012000000000000455,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\aeead7d70a32489ba0d3a9f1fa4ca82b_capture_start.jpg,5.407,5.407,False,0.0019999999999997797,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\aeead7d70a32489ba0d3a9f1fa4ca82b_capture_stop.jpg,5.418,5.418,False,0.01100000000000012,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\7823827768c34a42a1e5d324ee9b3971_capture_start.jpg,5.419,5.419,False,0.0009999999999994458,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\7823827768c34a42a1e5d324ee9b3971_capture_stop.jpg,5.422,5.422,False,0.0030000000000001137,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\f0f057ed008e44d99160b4f9af5b5606_capture_start.jpg,5.423,5.423,False,0.001000000000000334,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\f0f057ed008e44d99160b4f9af5b5606_capture_stop.jpg,5.426,5.426,False,0.0030000000000001137,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\cc1cc80816b34b7fbc47df6aecdb925c_capture_start.jpg,5.427,5.427,False,0.0009999999999994458,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\cc1cc80816b34b7fbc47df6aecdb925c_capture_stop.jpg,5.430,5.43,False,0.0030000000000001137,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\64f52af4028544bf997d9cac0877e592_capture_start.jpg,5.431,5.431,False,0.001000000000000334,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\64f52af4028544bf997d9cac0877e592_capture_stop.jpg,5.433,5.433,False,0.0019999999999997797,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\c9f8ce2fee244644bdcb57a28710c634_capture_start.jpg,5.434,5.434,True,0.001000000000000334,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\c9f8ce2fee244644bdcb57a28710c634_capture_stop.jpg,5.437,5.437,False,0.0030000000000001137,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\ffcbb0e5711546c3aaa3c25f6931e655_capture_start.jpg,5.438,5.438,True,0.0009999999999994458,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\ffcbb0e5711546c3aaa3c25f6931e655_capture_stop.jpg,5.442,5.442,False,0.004000000000000448,False
d:\Repos\ai-energy-validation\results\imagenet_120_2025-09-12_02-10-43\71d57a8a964042749cf8dea938925178_capture_start.jpg,5.443,5.443,True,0.0009999999999994458,False
