run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.running_time_total,metrics.running_time,metrics.sparse_top_k_categorical_accuracy,metrics.power_draw_total,metrics.loss,metrics.sparse_categorical_accuracy,metrics.power_draw,params.batchsize,params.architecture,params.batch_size,params.seconds,params.dataset,params.task,params.datadir,params.software,params.n_samples,params.parameters,params.model,tags.mlflow.source.type,tags.mlflow.project.env,tags.mlflow.project.backend,tags.mlflow.runName,tags.mlflow.source.git.repoURL,tags.mlflow.source.git.commit,tags.mlflow.user,tags.mlflow.project.entryPoint,tags.mlflow.source.name
b57f1d8dd75a4be2a392df73478eac94,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/b57f1d8dd75a4be2a392df73478eac94/artifacts,2025-09-20 10:17:42.567000+00:00,2025-09-20 10:20:47+00:00,119.71703411010094,0.08551216722150067,0.9592857360839844,29211.241818789364,0.7424141764640808,0.816428542137146,20.86517272770669,4,13th Gen Intel(R) Core(TM) i9-13900K,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,1400.0,88591464,ConvNeXtBase,PROJECT,conda,local,enthused-doe-911,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
00f4a8e0e9554e0eae3b9d642f5feba7,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/00f4a8e0e9554e0eae3b9d642f5feba7/artifacts,2025-09-20 10:14:43.589000+00:00,2025-09-20 10:17:38.965000+00:00,119.66843332001008,0.03142553396008668,0.8652836084365845,28350.633564979562,1.4314630031585693,0.6643907427787781,7.445019318534549,4,13th Gen Intel(R) Core(TM) i9-13900K,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,3808.0,143667240,VGG19,PROJECT,conda,local,carefree-chimp-900,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
e4c83c3190a14c86bfed88954f9bdd85,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/e4c83c3190a14c86bfed88954f9bdd85/artifacts,2025-09-20 10:11:47.426000+00:00,2025-09-20 10:14:39.913000+00:00,120.94309821503704,0.025710692647754472,0.865008533000946,29111.53355978796,1.410254716873169,0.6715561151504517,6.18867635199574,4,13th Gen Intel(R) Core(TM) i9-13900K,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,4704.0,138357544,VGG16,PROJECT,conda,local,awesome-roo-742,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
49c030da0d3f4b289ea7929b4d70bcaf,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/49c030da0d3f4b289ea7929b4d70bcaf/artifacts,2025-09-20 10:08:54.177000+00:00,2025-09-20 10:11:43.702000+00:00,123.00252101395743,0.017652485794195958,0.9348450303077698,30810.744321883558,0.9745901226997375,0.7805683016777039,4.421748611062508,4,13th Gen Intel(R) Core(TM) i9-13900K,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,6968.0,22910480,Xception,PROJECT,conda,local,nimble-skink-454,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
7d6307fe5cc7403ba957ca41eea1c5cf,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/7d6307fe5cc7403ba957ca41eea1c5cf/artifacts,2025-09-20 10:06:01.121000+00:00,2025-09-20 10:08:50.458000+00:00,118.87070131208748,0.0140243866578678,0.8830816149711609,5391.79677569088,1.3199000358581543,0.7037517428398132,0.6361251505062389,4,13th Gen Intel(R) Core(TM) i9-13900K,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,8476.0,5326716,NASNetMobile,PROJECT,conda,local,trusting-mare-575,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
bc07d2780f154558911121de667d121a,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/bc07d2780f154558911121de667d121a/artifacts,2025-09-20 10:03:05.511000+00:00,2025-09-20 10:05:57.471000+00:00,123.9433451819932,0.02361725327400785,0.9641768336296082,30920.13657438048,0.7205617427825928,0.8330792784690857,5.891794316764574,4,13th Gen Intel(R) Core(TM) i9-13900K,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,5248.0,21612360,EfficientNetV2S,PROJECT,conda,local,clumsy-grouse-818,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
2abac60ffff94c4baeb3a1bf9c452f7b,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/2abac60ffff94c4baeb3a1bf9c452f7b/artifacts,2025-09-20 10:00:19.778000+00:00,2025-09-20 10:03:01.872000+00:00,105.49970382696485,0.028088313052972536,0.9454206824302673,5775.30366400008,0.8525077104568481,0.7997869849205017,1.537620783812588,4,13th Gen Intel(R) Core(TM) i9-13900K,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,3756.0,14467622,EfficientNetV2B3,PROJECT,conda,local,illustrious-elk-948,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
768756efdee940a19e3331f8ba43c0d1,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/768756efdee940a19e3331f8ba43c0d1/artifacts,2025-09-20 09:57:15.605000+00:00,2025-09-20 10:00:16.015000+00:00,120.04429911705664,0.02874624021002314,0.9272030591964722,4897.393800609961,0.967654287815094,0.7765804529190063,1.1727475576173276,4,13th Gen Intel(R) Core(TM) i9-13900K,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,4176.0,10178374,EfficientNetV2B2,PROJECT,conda,local,defiant-crane-999,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
32ca8fcd915f4f28b4afb2476697c704,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/32ca8fcd915f4f28b4afb2476697c704/artifacts,2025-09-20 09:54:23.696000+00:00,2025-09-20 09:57:12.272000+00:00,119.89774396596476,0.021752130617918135,0.9227140545845032,4939.93988884908,1.0358870029449463,0.7572568655014038,0.8962155095880043,4,13th Gen Intel(R) Core(TM) i9-13900K,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,5512.0,8212124,EfficientNetV2B1,PROJECT,conda,local,learned-hound-140,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
bab6d883432f4d7dbc86d4149b40b82d,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/bab6d883432f4d7dbc86d4149b40b82d/artifacts,2025-09-20 09:51:24.902000+00:00,2025-09-20 09:54:20.157000+00:00,122.18188236490823,0.018203498564497652,0.9064362049102783,4735.9969457198395,1.124488115310669,0.744487464427948,0.7056014519844814,4,13th Gen Intel(R) Core(TM) i9-13900K,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,6712.0,7200312,EfficientNetV2B0,PROJECT,conda,local,casual-hen-539,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
69ecbc4c22af4e8aa8b60867ddacf7ac,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/69ecbc4c22af4e8aa8b60867ddacf7ac/artifacts,2025-09-20 09:48:26.941000+00:00,2025-09-20 09:51:21.240000+00:00,125.93648837506773,0.024368515552451186,0.9591718316078186,32189.54478685992,0.8615757822990417,0.8244969248771667,6.228627087240696,4,13th Gen Intel(R) Core(TM) i9-13900K,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,5168.0,19466823,EfficientNetB4,PROJECT,conda,local,enchanting-mule-669,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
78b407ac6a9d427785d47523534c1e9d,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/78b407ac6a9d427785d47523534c1e9d/artifacts,2025-09-20 09:45:42.218000+00:00,2025-09-20 09:48:23.276000+00:00,108.51564740110187,0.028466853987697237,0.9420251846313477,5938.448730874919,0.8913342952728271,0.8032528758049011,1.5578302022232213,4,13th Gen Intel(R) Core(TM) i9-13900K,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,3812.0,12320535,EfficientNetB3,PROJECT,conda,local,dazzling-zebra-469,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
0f99a35a7faf4b7f823682e1228ab193,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/0f99a35a7faf4b7f823682e1228ab193/artifacts,2025-09-20 09:42:37.864000+00:00,2025-09-20 09:45:38.528000+00:00,119.23453063692432,0.030109729958819272,0.9315656423568726,4705.614482711399,1.0108741521835327,0.7760100960731506,1.1882864855331816,4,13th Gen Intel(R) Core(TM) i9-13900K,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,3960.0,9177569,EfficientNetB2,PROJECT,conda,local,merciful-ox-774,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
620d31f42a104c26818b5983abe53f0a,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/620d31f42a104c26818b5983abe53f0a/artifacts,2025-09-20 09:39:45.473000+00:00,2025-09-20 09:42:34.243000+00:00,115.69367142103148,0.017381861691861702,0.8966346383094788,4409.08495030296,1.2582484483718872,0.7189002633094788,0.6624226187354207,4,13th Gen Intel(R) Core(TM) i9-13900K,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,6656.0,5330571,EfficientNetB0,PROJECT,conda,local,entertaining-bug-895,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
bab0940bd2dc47d49dbe5304aa5dd9e9,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/bab0940bd2dc47d49dbe5304aa5dd9e9/artifacts,2025-09-20 09:37:06.379000+00:00,2025-09-20 09:39:41.848000+00:00,111.31383520690724,0.009398331240029319,0.8390746116638184,3903.92374160088,1.6498618125915527,0.6404086351394653,0.32961193360358665,4,13th Gen Intel(R) Core(TM) i9-13900K,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,11844.0,2554968,MobileNetV3Small,PROJECT,conda,local,hilarious-frog-710,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
824b3b0ea17e481183bc54a88ed52a94,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/824b3b0ea17e481183bc54a88ed52a94/artifacts,2025-09-20 09:34:17.212000+00:00,2025-09-20 09:37:02.597000+00:00,115.10506905498914,0.014933195258820595,0.8932278156280518,4130.64525928428,1.2901309728622437,0.7143228054046631,0.5358906667467929,4,13th Gen Intel(R) Core(TM) i9-13900K,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,7708.0,5507432,MobileNetV3Large,PROJECT,conda,local,wistful-gull-596,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
9a3c24ebde68426296fdf601d3e207ed,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/9a3c24ebde68426296fdf601d3e207ed/artifacts,2025-09-20 09:31:24.988000+00:00,2025-09-20 09:34:13.672000+00:00,123.76993287494406,0.012456716271632856,0.8287037014961243,4668.90935058504,1.750121831893921,0.6238929033279419,0.4698982840765942,4,13th Gen Intel(R) Core(TM) i9-13900K,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,9936.0,3538984,MobileNetV2,PROJECT,conda,local,lyrical-grub-688,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
9393a29b8cff450daa9d97fb1c744058,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/9393a29b8cff450daa9d97fb1c744058/artifacts,2025-09-20 09:28:25.210000+00:00,2025-09-20 09:31:21.434000+00:00,134.4740617889911,0.0094700043513374,0.8222535252571106,5696.20853838936,1.8264567852020264,0.6106337904930115,0.4011414463654479,4,13th Gen Intel(R) Core(TM) i9-13900K,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,14200.0,4253864,MobileNet,PROJECT,conda,local,invincible-boar-896,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
604afbc4944a459987879a18d5cbfaa3,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/604afbc4944a459987879a18d5cbfaa3/artifacts,2025-09-20 09:25:33.709000+00:00,2025-09-20 09:28:21.586000+00:00,123.20369615301024,0.010236265881772203,0.9304586052894592,30257.79271550928,1.0033916234970093,0.7710202932357788,2.513940903581695,4,13th Gen Intel(R) Core(TM) i9-13900K,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,12036.0,23851784,InceptionV3,PROJECT,conda,local,sassy-calf-243,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
6322e8219aa844d6affad569790266cc,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/6322e8219aa844d6affad569790266cc/artifacts,2025-09-20 09:22:34.854000+00:00,2025-09-20 09:25:30.287000+00:00,122.72285152599216,0.026772000769195496,0.9402268528938293,30525.90798265596,0.9265185594558716,0.7886125445365906,6.659229490108194,4,13th Gen Intel(R) Core(TM) i9-13900K,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,4584.0,55873736,InceptionResNetV2,PROJECT,conda,local,silent-kit-865,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
d326243ef95f47c4a92f1f9fd3c61660,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/d326243ef95f47c4a92f1f9fd3c61660/artifacts,2025-09-20 09:19:39.705000+00:00,2025-09-20 09:22:31.381000+00:00,121.94657791091596,0.023948660233879804,0.8717595934867859,30037.7819477484,1.748557448387146,0.6771405935287476,5.899014522338649,4,13th Gen Intel(R) Core(TM) i9-13900K,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,5092.0,60380648,ResNet152V2,PROJECT,conda,local,capricious-koi-4,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
66d4b290307d4aa0939a664d8d1e85b3,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/66d4b290307d4aa0939a664d8d1e85b3/artifacts,2025-09-20 09:16:51.143000+00:00,2025-09-20 09:19:36.147000+00:00,119.97859178995714,0.015997145571994286,0.8695999979972839,29317.46185866348,1.7876094579696655,0.6702666878700256,3.908994914488464,4,13th Gen Intel(R) Core(TM) i9-13900K,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,7500.0,44675560,ResNet101V2,PROJECT,conda,local,upbeat-roo-961,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
a38687506ba64e799f6c7d3858830dec,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/a38687506ba64e799f6c7d3858830dec/artifacts,2025-09-20 09:14:08.597000+00:00,2025-09-20 09:16:47.642000+00:00,118.14469850598834,0.009361703526623482,0.8574485182762146,20901.1178292552,1.7767335176467896,0.6555467247962952,1.6561900023181617,4,13th Gen Intel(R) Core(TM) i9-13900K,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,12620.0,25613800,ResNet50V2,PROJECT,conda,local,intelligent-boar-492,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
3542f49a9fa64cc4acf8e5e9b450ce39,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/3542f49a9fa64cc4acf8e5e9b450ce39/artifacts,2025-09-20 09:11:12.552000+00:00,2025-09-20 09:14:04.679000+00:00,118.70968619105406,0.02426608466701841,0.900040864944458,29073.092879773438,1.2269335985183716,0.7266966700553894,5.942987097255404,4,13th Gen Intel(R) Core(TM) i9-13900K,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,4892.0,60419944,ResNet152,PROJECT,conda,local,glamorous-vole-327,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
2a73798fd4864c0188a590ab091bd35e,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/2a73798fd4864c0188a590ab091bd35e/artifacts,2025-09-20 09:08:19.918000+00:00,2025-09-20 09:11:08.884000+00:00,124.17663229105528,0.016991876339772206,0.8950465321540833,30237.232069779122,1.2722145318984985,0.7170224189758301,4.137552281031626,4,13th Gen Intel(R) Core(TM) i9-13900K,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,7308.0,44707176,ResNet101,PROJECT,conda,local,unleashed-hen-241,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
28749b23af794b588db3b1630e55e4bc,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/28749b23af794b588db3b1630e55e4bc/artifacts,2025-09-20 09:05:32.131000+00:00,2025-09-20 09:08:16.386000+00:00,122.09266493888572,0.009127741098899949,0.8850179314613342,30069.99068104296,1.3299163579940796,0.7008073925971985,2.2480555234033313,4,13th Gen Intel(R) Core(TM) i9-13900K,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,13376.0,25636712,ResNet50,PROJECT,conda,local,gifted-goose-201,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
497a9a05ecca4dee83237894a6a8368a,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/497a9a05ecca4dee83237894a6a8368a/artifacts,2025-09-20 09:02:32.030000+00:00,2025-09-20 09:05:28.800000+00:00,117.58380668307656,0.044606906935916756,0.899089515209198,6033.76234473996,1.1765016317367554,0.7287557125091553,2.288984197549302,4,13th Gen Intel(R) Core(TM) i9-13900K,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,2636.0,20242984,DenseNet201,PROJECT,conda,local,crawling-shrew-637,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
c603a31d4a604926858f558192a1e2e0,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/c603a31d4a604926858f558192a1e2e0/artifacts,2025-09-20 08:59:45.782000+00:00,2025-09-20 09:02:28.524000+00:00,112.08088450599462,0.026813608733491534,0.8844497799873352,6021.630718704,1.288155198097229,0.6952152848243713,1.4405815116516747,4,13th Gen Intel(R) Core(TM) i9-13900K,4,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,4180.0,8062504,DenseNet121,PROJECT,conda,local,clean-grub-64,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
d866c30cbf6448a98ee8ea7bea588915,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/d866c30cbf6448a98ee8ea7bea588915/artifacts,2025-09-20 08:56:50.061000+00:00,2025-09-20 08:59:42.260000+00:00,131.62143645400647,0.0006575811173761315,0.9320144057273865,36778.8787518888,0.9946537017822266,0.776643693447113,0.18374739584276978,16,NVIDIA GeForce RTX 4090,16,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,200160.0,28589128,ConvNeXtTiny,PROJECT,conda,local,mercurial-slug-50,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
ace7efcb001c4c9ab91996eaad01c7f2,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/ace7efcb001c4c9ab91996eaad01c7f2/artifacts,2025-09-20 08:53:56.178000+00:00,2025-09-20 08:56:46.645000+00:00,125.3360993389506,0.0012027493027306022,0.9393616318702698,31609.27161099036,0.9054339528083801,0.7913500070571899,0.30332864665851333,16,NVIDIA GeForce RTX 4090,16,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,104208.0,50223688,ConvNeXtSmall,PROJECT,conda,local,dashing-conch-661,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
f4783fc1798d417fb35d33603a29799e,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/f4783fc1798d417fb35d33603a29799e/artifacts,2025-09-20 08:51:01.200000+00:00,2025-09-20 08:53:52.635000+00:00,122.68577498802917,0.0015286804100382422,0.9576729536056519,32542.454632445282,0.7350912690162659,0.8201380372047424,0.40548313686758974,16,NVIDIA GeForce RTX 4090,16,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,80256.0,88591464,ConvNeXtBase,PROJECT,conda,local,adorable-roo-558,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
45b4a48f6366455c9a1eef4fb6458c1e,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/45b4a48f6366455c9a1eef4fb6458c1e/artifacts,2025-09-20 08:48:10.259000+00:00,2025-09-20 08:50:57.856000+00:00,122.18050134705844,0.0011218277264861396,0.8652490377426147,42194.097581443915,1.4180350303649902,0.6672542691230774,0.3874145877538188,16,NVIDIA GeForce RTX 4090,16,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,108912.0,143667240,VGG19,PROJECT,conda,local,sassy-lark-637,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
b257669b6c544065aa16127417784007,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/b257669b6c544065aa16127417784007/artifacts,2025-09-20 08:45:21.059000+00:00,2025-09-20 08:48:07.025000+00:00,121.49465067207348,0.0008869776506254634,0.8666919469833374,43289.90300017404,1.4120750427246094,0.6707598567008972,0.3160400581136406,16,NVIDIA GeForce RTX 4090,16,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,136976.0,138357544,VGG16,PROJECT,conda,local,fearless-hare-769,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
72062b7e345e48e9b28b7119cb55c9b6,237577254607184300,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/237577254607184300/72062b7e345e48e9b28b7119cb55c9b6/artifacts,2025-09-20 08:42:17.589000+00:00,2025-09-20 08:45:17.659000+00:00,131.7334315610351,0.0011935835709719765,0.9354613423347473,35455.479812914324,0.9734372496604919,0.7778160572052002,0.32124782376154615,16,NVIDIA GeForce RTX 4090,16,120,ImageNet (ILSVRC 2012),Inference,/data/d1/fischer_diss/imagenet,Tensorflow 2.20.0,110368.0,22910480,Xception,PROJECT,conda,local,bemused-shark-194,https://github.com/raphischer/ai-energy-validation.git,1ffbfa560be7fd27159d1da75c8a2e930b8379ee,fischer,main.py,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet
