,ocr,value,manual,val_diff,still_errors
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-19_18-44-41/455dd0ade2084027b3121a5e65e029e3_capture_start.jpg,5.555,5.555,False,,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-19_18-44-41/455dd0ade2084027b3121a5e65e029e3_capture_stop.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-19_18-44-41/7fb472a6c7fb4bb9acb56d6b47568012_capture_start.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-19_18-44-41/7fb472a6c7fb4bb9acb56d6b47568012_capture_stop.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-19_18-44-41/ac93fcbe15a24e2fa5a447508147319e_capture_start.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-19_18-44-41/ac93fcbe15a24e2fa5a447508147319e_capture_stop.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-19_18-44-41/bdc3be891e3b4875885518900fff28b5_capture_start.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-19_18-44-41/bdc3be891e3b4875885518900fff28b5_capture_stop.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-19_18-44-41/777b82a6638b4bd98851a6abdbfa0378_capture_start.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-19_18-44-41/777b82a6638b4bd98851a6abdbfa0378_capture_stop.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-19_18-44-41/995d25bfe07e4345917d9e4398b4eef4_capture_start.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-19_18-44-41/995d25bfe07e4345917d9e4398b4eef4_capture_stop.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-19_18-44-41/ea228a83212a46129f27b1c7da701922_capture_start.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-19_18-44-41/ea228a83212a46129f27b1c7da701922_capture_stop.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-19_18-44-41/34e6c0c3d94047dd896e71d823e424ce_capture_start.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-19_18-44-41/34e6c0c3d94047dd896e71d823e424ce_capture_stop.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-19_18-44-41/decb461e471548aaa4da685d6c8c2ee1_capture_start.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-19_18-44-41/decb461e471548aaa4da685d6c8c2ee1_capture_stop.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-19_18-44-41/b7270836d7324a7787c03d7492fafa90_capture_start.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-19_18-44-41/b7270836d7324a7787c03d7492fafa90_capture_stop.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-19_18-44-41/432e3b894cfb491fba681f128fd97aef_capture_start.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-19_18-44-41/432e3b894cfb491fba681f128fd97aef_capture_stop.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-19_18-44-41/677b1ec7229649528abaf133b974e23c_capture_start.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-19_18-44-41/677b1ec7229649528abaf133b974e23c_capture_stop.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-19_18-44-41/056280f3c60a455a8cfaf61a3e99966d_capture_start.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-19_18-44-41/056280f3c60a455a8cfaf61a3e99966d_capture_stop.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-19_18-44-41/5873d0bc670c440f926d1005fe55aa89_capture_start.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-19_18-44-41/5873d0bc670c440f926d1005fe55aa89_capture_stop.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-19_18-44-41/b788a62e41dc4907b02f283bd5c7c97c_capture_start.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-19_18-44-41/b788a62e41dc4907b02f283bd5c7c97c_capture_stop.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-19_18-44-41/9695dbcbf06e49cfb55dc9628a1dcd08_capture_start.jpg,5.555,5.555,False,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-19_18-44-41/9695dbcbf06e49cfb55dc9628a1dcd08_capture_stop.jpg,5.555,5.555,False,0.0,False
