run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.power_draw,metrics.sparse_top_k_categorical_accuracy,metrics.power_draw_total_gt,metrics.running_time_total_gt,metrics.power_draw_gt,metrics.running_time_gt,metrics.loss,metrics.running_time,metrics.running_time_total,metrics.sparse_categorical_accuracy,metrics.power_draw_total,params.batch_size,params.task,params.n_samples,params.model,params.dataset,params.parameters,params.batchsize,params.software,params.architecture,tags.mlflow.source.type,tags.mlflow.project.env,tags.mlflow.runName,tags.mlflow.source.name,tags.mlflow.source.git.repoURL,tags.mlflow.project.entryPoint,tags.mlflow.project.backend,tags.mlflow.source.git.commit,tags.mlflow.user
27e2bc13780444e3952e2abe48c543ae,354243206135418190,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/354243206135418190/27e2bc13780444e3952e2abe48c543ae/artifacts,2026-05-12 19:14:18.873000+00:00,2026-05-12 19:16:40.878000+00:00,0.961086788291835,0.922174334526062,36648.0,122.0,1.2536945812807883,0.004173508483853312,1.0306754112243652,0.004162073769054462,121.66574041700004,0.7602285146713257,28094.48899534692,16,Inference,29232.0,EfficientNetV2B1,ImageNet (ILSVRC 2012),8212124,16,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,PROJECT,conda,efficient-wren-945,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,https://github.com/raphischer/ai-energy-validation.git,main.py,local,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,fischer
f2597f83015a40339f2fef5bc39303c9,354243206135418190,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/354243206135418190/f2597f83015a40339f2fef5bc39303c9/artifacts,2026-05-12 19:11:54.399000+00:00,2026-05-12 19:14:15.039000+00:00,0.6625524819567377,0.9102652072906494,35208.0,121.0,0.8646365422396857,0.0029715127701375244,1.1263889074325562,0.002962068875221012,120.6154445989996,0.7383103966712952,26979.13706527836,16,Inference,40720.0,EfficientNetV2B0,ImageNet (ILSVRC 2012),7200312,16,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,PROJECT,conda,industrious-vole-19,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,https://github.com/raphischer/ai-energy-validation.git,main.py,local,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,fischer
d017eca872d5482eb33e6c42c01b1e94,354243206135418190,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/354243206135418190/d017eca872d5482eb33e6c42c01b1e94/artifacts,2026-05-12 19:09:10.143000+00:00,2026-05-12 19:11:50.695000+00:00,6.700273262472869,0.9599999785423279,35568.0,121.0,8.892,0.03025,0.8578641414642334,0.030401486146749448,121.6059445869978,0.8255000114440918,26801.09304989148,16,Inference,4000.0,EfficientNetB4,ImageNet (ILSVRC 2012),19466823,16,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,PROJECT,conda,aged-cat-89,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,https://github.com/raphischer/ai-energy-validation.git,main.py,local,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,fischer
034352dca7e54cf1bca59a9de949f7c2,354243206135418190,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/354243206135418190/034352dca7e54cf1bca59a9de949f7c2/artifacts,2026-05-12 19:06:33.157000+00:00,2026-05-12 19:09:06.479000+00:00,2.986483374506604,0.9497377872467041,36108.0,120.0,3.945367132867133,0.013111888111888112,0.8428388237953186,0.013182276646525472,120.64419586900112,0.8104239702224731,27332.29584348444,16,Inference,9152.0,EfficientNetB3,ImageNet (ILSVRC 2012),12320535,16,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,PROJECT,conda,silent-crane-774,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,https://github.com/raphischer/ai-energy-validation.git,main.py,local,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,fischer
10b82b2b97ac46ca9410818d40307793,354243206135418190,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/354243206135418190/10b82b2b97ac46ca9410818d40307793/artifacts,2026-05-12 19:04:02.934000+00:00,2026-05-12 19:06:29.550000+00:00,1.5783474385665368,0.9320603013038635,36540.0,119.0,2.0704895738893927,0.006742973708068903,0.9916415810585022,0.006785082264392507,119.74313180199896,0.7760652899742126,27854.675595822242,16,Inference,17648.0,EfficientNetB2,ImageNet (ILSVRC 2012),9177569,16,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,PROJECT,conda,resilient-conch-915,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,https://github.com/raphischer/ai-energy-validation.git,main.py,local,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,fischer
608ccb603ef54388ad57227dfc3ab879,354243206135418190,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/354243206135418190/608ccb603ef54388ad57227dfc3ab879/artifacts,2026-05-12 19:01:36.279000+00:00,2026-05-12 19:03:59.171000+00:00,0.8302578366356641,0.8952572345733643,37980.0,123.0,1.0760426110607435,0.0034848141432456937,1.266248345375061,0.003497192607264287,123.43691026600028,0.7155201435089111,29304.7806018924,16,Inference,35296.0,EfficientNetB0,ImageNet (ILSVRC 2012),5330571,16,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,PROJECT,conda,redolent-ant-358,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,https://github.com/raphischer/ai-energy-validation.git,main.py,local,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,fischer
3a22b1a5f78a4400beb8aa9f19f907e6,354243206135418190,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/354243206135418190/3a22b1a5f78a4400beb8aa9f19f907e6/artifacts,2026-05-12 18:59:16.227000+00:00,2026-05-12 19:01:32.534000+00:00,0.16832210949280085,0.8388389348983765,11592.0,114.0,0.29962779156327546,0.002946650124069479,1.6627706289291382,0.002965761643455308,114.73938646199896,0.6331161856651306,6512.04577205748,16,Inference,38688.0,MobileNetV3Small,ImageNet (ILSVRC 2012),2554968,16,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,PROJECT,conda,rebellious-chimp-199,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,https://github.com/raphischer/ai-energy-validation.git,main.py,local,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,fischer
c4cb7c44b14a43aea5ae1acddca2d866,354243206135418190,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/354243206135418190/c4cb7c44b14a43aea5ae1acddca2d866/artifacts,2026-05-12 18:56:54.188000+00:00,2026-05-12 18:59:12.443000+00:00,0.303248642608455,0.8934974074363708,12744.0,112.0,0.5192307692307693,0.0045632333767926985,1.2763729095458984,0.00459094599250324,112.68017843999952,0.713086724281311,7442.934684181921,16,Inference,24544.0,MobileNetV3Large,ImageNet (ILSVRC 2012),5507432,16,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,PROJECT,conda,bold-flea-877,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,https://github.com/raphischer/ai-energy-validation.git,main.py,local,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,fischer
5980894624a84e02ba59b4f09b327a0b,354243206135418190,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/354243206135418190/5980894624a84e02ba59b4f09b327a0b/artifacts,2026-05-12 18:54:30.047000+00:00,2026-05-12 18:56:50.525000+00:00,0.5552758820823871,0.8267183899879456,36144.0,122.0,0.7341566460838479,0.0024780630484237893,1.786868929862976,0.002484036381885765,122.29407915299998,0.6152908802032471,27337.34222668008,16,Inference,49232.0,MobileNetV2,ImageNet (ILSVRC 2012),3538984,16,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,PROJECT,conda,vaunted-roo-198,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,https://github.com/raphischer/ai-energy-validation.git,main.py,local,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,fischer
6ec1c47cb2b44637a8eb8297944e60f0,354243206135418190,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/354243206135418190/6ec1c47cb2b44637a8eb8297944e60f0/artifacts,2026-05-12 18:52:07.275000+00:00,2026-05-12 18:54:26.319000+00:00,0.49624601798345264,0.8231026530265808,36684.0,123.0,0.660354262672811,0.0022141417050691244,1.8095251321792603,0.0022197494717021956,123.31152265200036,0.6131012439727783,27567.45879101676,16,Inference,55552.0,MobileNet,ImageNet (ILSVRC 2012),4253864,16,Tensorflow 2.21.0,13th Gen Intel(R) Core(TM) i9-13900K,PROJECT,conda,serious-perch-745,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,https://github.com/raphischer/ai-energy-validation.git,main.py,local,7e69f4af5b9b5ce6bd77fca6978f53af9fd3773f,fischer
