run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.power_draw,metrics.running_time_total,metrics.power_draw_total,metrics.n_tokens_in,metrics.n_tokens_out,metrics.running_time,params.architecture,params.file_size,params.task,params.dataset,params.n_samples,params.model,params.temperature,params.parameters,params.seconds,tags.mlflow.runName,tags.mlflow.source.name,tags.mlflow.project.env,tags.mlflow.project.backend,tags.mlflow.source.git.repoURL,tags.mlflow.source.type,tags.mlflow.project.entryPoint,tags.mlflow.user,tags.mlflow.source.git.commit
21866238b57b43df9c024b98d84765ce,729969994759418556,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/729969994759418556/21866238b57b43df9c024b98d84765ce/artifacts,2025-09-17 00:23:53.074000+00:00,2025-09-17 00:42:31.997000+00:00,51358.49422349627,1083.6399071079795,462226.4480114665,1967.0,60731.0,120.40443412310884,NVIDIA GeForce RTX 4090,14333921206,Inference,LLM Benchmark (Puffin),9,magistral:24b,0.7,23.6B,900,capricious-fawn-651,file:///home/fischer/repos/ai-energy-validation#experiments/ollama,conda,local,https://github.com/raphischer/ai-energy-validation.git,PROJECT,main.py,fischer,8748110aced22fd68117295a83bd4c322af24d42
569f9c0a4bbb4621a5a8b5d2b6cfd07f,729969994759418556,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/729969994759418556/569f9c0a4bbb4621a5a8b5d2b6cfd07f/artifacts,2025-09-17 00:05:25.902000+00:00,2025-09-17 00:23:50.238000+00:00,26425.62685433847,872.8791247170302,369958.77596073854,3082.0,49236.0,62.3485089083593,NVIDIA GeForce RTX 4090,14333921206,Inference,LLM Benchmark (Puffin),14,magistral:24b,0.1,23.6B,900,capricious-stork-188,file:///home/fischer/repos/ai-energy-validation#experiments/ollama,conda,local,https://github.com/raphischer/ai-energy-validation.git,PROJECT,main.py,fischer,8748110aced22fd68117295a83bd4c322af24d42
89311c2dad2b4ce09bff5cc52dcf3eba,729969994759418556,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/729969994759418556/89311c2dad2b4ce09bff5cc52dcf3eba/artifacts,2025-09-16 23:49:57.335000+00:00,2025-09-17 00:05:23.069000+00:00,6421.788558329351,899.6172302910127,327511.2164747969,33375.0,34756.0,17.639553535117894,NVIDIA GeForce RTX 4090,15177384862,Inference,LLM Benchmark (Puffin),51,mistral-small3.2:24b,0.7,24.0B,900,painted-conch-65,file:///home/fischer/repos/ai-energy-validation#experiments/ollama,conda,local,https://github.com/raphischer/ai-energy-validation.git,PROJECT,main.py,fischer,8748110aced22fd68117295a83bd4c322af24d42
0fa93d4a289b47e492dbb5d5db92d0e1,729969994759418556,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/729969994759418556/0fa93d4a289b47e492dbb5d5db92d0e1/artifacts,2025-09-16 23:32:02.743000+00:00,2025-09-16 23:49:54.546000+00:00,4992.32052770117,895.8691861600382,324500.83430057607,41416.0,34705.0,13.782602864000587,NVIDIA GeForce RTX 4090,15177384862,Inference,LLM Benchmark (Puffin),65,mistral-small3.2:24b,0.1,24.0B,900,amusing-ant-368,file:///home/fischer/repos/ai-energy-validation#experiments/ollama,conda,local,https://github.com/raphischer/ai-energy-validation.git,PROJECT,main.py,fischer,8748110aced22fd68117295a83bd4c322af24d42
c9148bd5933a4a67b3fbbe3934f4e783,729969994759418556,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/729969994759418556/c9148bd5933a4a67b3fbbe3934f4e783/artifacts,2025-09-16 23:16:36.512000+00:00,2025-09-16 23:31:59.976000+00:00,1271.6411050414322,898.6313458560035,354787.86830655957,43160.0,142034.0,3.2209008812043134,NVIDIA GeForce RTX 4090,4372824384,Inference,LLM Benchmark (Puffin),279,mistral:7b,0.7,7.2B,900,indecisive-lark-332,file:///home/fischer/repos/ai-energy-validation#experiments/ollama,conda,local,https://github.com/raphischer/ai-energy-validation.git,PROJECT,main.py,fischer,8748110aced22fd68117295a83bd4c322af24d42
92aab94e9a3c4d1897832bf758c0a436,729969994759418556,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/729969994759418556/92aab94e9a3c4d1897832bf758c0a436/artifacts,2025-09-16 23:00:01.879000+00:00,2025-09-16 23:16:33.734000+00:00,1227.346036360595,898.5947776520043,353475.6584718514,44503.0,142008.0,3.120120755736126,NVIDIA GeForce RTX 4090,4372824384,Inference,LLM Benchmark (Puffin),288,mistral:7b,0.1,7.2B,900,unruly-fish-353,file:///home/fischer/repos/ai-energy-validation#experiments/ollama,conda,local,https://github.com/raphischer/ai-energy-validation.git,PROJECT,main.py,fischer,8748110aced22fd68117295a83bd4c322af24d42
05966b32cad84979882311626392662b,729969994759418556,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/729969994759418556/05966b32cad84979882311626392662b/artifacts,2025-09-16 22:44:33.471000+00:00,2025-09-16 22:59:59.128000+00:00,261.76113857840465,899.8339188810205,255740.63239110133,178901.0,495760.0,0.9210173171760702,NVIDIA GeForce RTX 4090,637700138,Inference,LLM Benchmark (Puffin),977,tinyllama:1.1b,0.7,1B,900,judicious-hare-161,file:///home/fischer/repos/ai-energy-validation#experiments/ollama,conda,local,https://github.com/raphischer/ai-energy-validation.git,PROJECT,main.py,fischer,8748110aced22fd68117295a83bd4c322af24d42
22ff2d5bc4244215b279fdbe3b893bbe,729969994759418556,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/729969994759418556/22ff2d5bc4244215b279fdbe3b893bbe/artifacts,2025-09-16 22:28:37.852000+00:00,2025-09-16 22:44:30.821000+00:00,669.8230901771127,905.320527154021,265249.94371013663,71500.55696202532,502931.0,2.2861629473586387,NVIDIA GeForce RTX 4090,637700138,Inference,LLM Benchmark (Puffin),396,tinyllama:1.1b,0.1,1B,900,capable-crane-45,file:///home/fischer/repos/ai-energy-validation#experiments/ollama,conda,local,https://github.com/raphischer/ai-energy-validation.git,PROJECT,main.py,fischer,8748110aced22fd68117295a83bd4c322af24d42
a68e2d9442a044b79e22724934f6974b,729969994759418556,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/729969994759418556/a68e2d9442a044b79e22724934f6974b/artifacts,2025-09-16 22:13:09.779000+00:00,2025-09-16 22:28:35.083000+00:00,659.6133349804228,900.94627251802,301443.2940860532,64377.0,220250.0,1.971436044897199,NVIDIA GeForce RTX 4090,2019393189,Inference,LLM Benchmark (Puffin),457,llama3.2:3b,0.7,3.2B,900,suave-gnu-33,file:///home/fischer/repos/ai-energy-validation#experiments/ollama,conda,local,https://github.com/raphischer/ai-energy-validation.git,PROJECT,main.py,fischer,8748110aced22fd68117295a83bd4c322af24d42
eba3b0f3ca5341b089d4f10c530d28e8,729969994759418556,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/729969994759418556/eba3b0f3ca5341b089d4f10c530d28e8/artifacts,2025-09-16 21:53:00.709000+00:00,2025-09-16 22:13:07.087000+00:00,1186.0022165888238,897.1303485099925,307174.57409650536,40665.0,211520.0,3.4638237394208202,NVIDIA GeForce RTX 4090,2019393189,Inference,LLM Benchmark (Puffin),259,llama3.2:3b,0.1,3.2B,900,bedecked-steed-963,file:///home/fischer/repos/ai-energy-validation#experiments/ollama,conda,local,https://github.com/raphischer/ai-energy-validation.git,PROJECT,main.py,fischer,8748110aced22fd68117295a83bd4c322af24d42
ce928faf39c6454cb80960cc9267a15f,729969994759418556,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/729969994759418556/ce928faf39c6454cb80960cc9267a15f/artifacts,2025-09-16 21:37:33.190000+00:00,2025-09-16 21:52:58.023000+00:00,1510.9845015727374,897.8479418070056,344504.4663585841,34753.0,126466.0,3.9379295693289715,NVIDIA GeForce RTX 4090,4920753328,Inference,LLM Benchmark (Puffin),228,llama3.1:8b,0.7,8.0B,900,agreeable-midge-321,file:///home/fischer/repos/ai-energy-validation#experiments/ollama,conda,local,https://github.com/raphischer/ai-energy-validation.git,PROJECT,main.py,fischer,8748110aced22fd68117295a83bd4c322af24d42
f96faf033d534484b847d0b3acef58dc,729969994759418556,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/729969994759418556/f96faf033d534484b847d0b3acef58dc/artifacts,2025-09-16 21:20:53.409000+00:00,2025-09-16 21:37:30.192000+00:00,2172.125655877626,895.2148458419833,345367.9792845425,23325.0,123356.0,5.63028204932065,NVIDIA GeForce RTX 4090,4920753328,Inference,LLM Benchmark (Puffin),159,llama3.1:8b,0.1,8.0B,900,luxuriant-wolf-772,file:///home/fischer/repos/ai-energy-validation#experiments/ollama,conda,local,https://github.com/raphischer/ai-energy-validation.git,PROJECT,main.py,fischer,8748110aced22fd68117295a83bd4c322af24d42
334cb708cfa443d7a4fe3d1f28282224,729969994759418556,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/729969994759418556/334cb708cfa443d7a4fe3d1f28282224/artifacts,2025-09-16 21:04:13.748000+00:00,2025-09-16 21:20:50.827000+00:00,2085.447082557377,972.3383034450236,273193.56781501643,21056.0,436958.0,7.422429797290256,NVIDIA GeForce RTX 4090,522653767,Inference,LLM Benchmark (Puffin),131,qwen3:0.6b,0.7,751.63M,900,salty-shrimp-120,file:///home/fischer/repos/ai-energy-validation#experiments/ollama,conda,local,https://github.com/raphischer/ai-energy-validation.git,PROJECT,main.py,fischer,8748110aced22fd68117295a83bd4c322af24d42
2b71fe3530fc4cd8b0bb0274978a190b,729969994759418556,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/729969994759418556/2b71fe3530fc4cd8b0bb0274978a190b/artifacts,2025-09-16 20:47:18.632000+00:00,2025-09-16 21:04:11.040000+00:00,4599.154438899523,968.9922136680108,275949.26633397135,8937.0,424372.0,16.14987022780018,NVIDIA GeForce RTX 4090,522653767,Inference,LLM Benchmark (Puffin),60,qwen3:0.6b,0.1,751.63M,900,righteous-crane-999,file:///home/fischer/repos/ai-energy-validation#experiments/ollama,conda,local,https://github.com/raphischer/ai-energy-validation.git,PROJECT,main.py,fischer,8748110aced22fd68117295a83bd4c322af24d42
2b0666791c7c42d591bb36cf2af2352b,729969994759418556,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/729969994759418556/2b0666791c7c42d591bb36cf2af2352b/artifacts,2025-09-16 20:31:55.883000+00:00,2025-09-16 20:47:16.107000+00:00,6087.478944994947,892.373442555021,328723.86302972713,8874.0,177043.0,16.525434121389278,NVIDIA GeForce RTX 4090,2497293918,Inference,LLM Benchmark (Puffin),54,qwen3:4b,0.7,4.0B,900,smiling-wolf-93,file:///home/fischer/repos/ai-energy-validation#experiments/ollama,conda,local,https://github.com/raphischer/ai-energy-validation.git,PROJECT,main.py,fischer,8748110aced22fd68117295a83bd4c322af24d42
a91c13f61f2548ab876ca7dad9453254,729969994759418556,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/729969994759418556/a91c13f61f2548ab876ca7dad9453254/artifacts,2025-09-16 20:15:47.492000+00:00,2025-09-16 20:31:53.269000+00:00,6002.425787258154,896.7497983439825,330133.41829919844,6272.037037037037,168015.0,16.30454178807241,NVIDIA GeForce RTX 4090,2497293918,Inference,LLM Benchmark (Puffin),55,qwen3:4b,0.1,4.0B,900,welcoming-slug-940,file:///home/fischer/repos/ai-energy-validation#experiments/ollama,conda,local,https://github.com/raphischer/ai-energy-validation.git,PROJECT,main.py,fischer,8748110aced22fd68117295a83bd4c322af24d42
