,ocr,value,manual,val_diff,still_errors
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/805273e7a8e84b748ab85e59b4d32a47_capture_start.jpg,10.08,10.08,True,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/805273e7a8e84b748ab85e59b4d32a47_capture_stop.jpg,10.20,10.2,True,0.11999999999999922,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/e031212a0d1342ecb6873acea8866bff_capture_start.jpg,10.21,10.21,True,0.010000000000001563,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/e031212a0d1342ecb6873acea8866bff_capture_stop.jpg,10.31,10.31,True,0.09999999999999964,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/2355da19c4dd440faadafd91f62f8cc4_capture_start.jpg,10.32,10.32,True,0.009999999999999787,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/2355da19c4dd440faadafd91f62f8cc4_capture_stop.jpg,10.42,10.42,True,0.09999999999999964,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/abd1b5cf0fac40e7b71401e5febed9a0_capture_start.jpg,10.42,10.42,True,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/abd1b5cf0fac40e7b71401e5febed9a0_capture_stop.jpg,10.51,10.51,True,0.08999999999999986,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/18bcdafd23214cb68b8f5bef8a1dfbb9_capture_start.jpg,10.52,10.52,True,0.009999999999999787,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/18bcdafd23214cb68b8f5bef8a1dfbb9_capture_stop.jpg,10.61,10.61,True,0.08999999999999986,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/7e7606448a4c4f01848b3e620cfa0152_capture_start.jpg,10.61,10.61,True,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/7e7606448a4c4f01848b3e620cfa0152_capture_stop.jpg,10.73,10.73,True,0.120000000000001,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/39f650ee154c496ab99bdfb43a51cb9f_capture_start.jpg,10.73,10.73,True,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/39f650ee154c496ab99bdfb43a51cb9f_capture_stop.jpg,10.86,10.86,True,0.129999999999999,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/3c35ab16259f41fb8ca1abe6b069de03_capture_start.jpg,10.87,10.87,True,0.009999999999999787,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/3c35ab16259f41fb8ca1abe6b069de03_capture_stop.jpg,10.98,10.98,True,0.11000000000000121,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/985f641504c444c4961697772328fe29_capture_start.jpg,10.98,10.98,True,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/985f641504c444c4961697772328fe29_capture_stop.jpg,11.11,11.11,True,0.129999999999999,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/334c638e05a649919718d3f727492dff_capture_start.jpg,11.11,11.11,True,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/334c638e05a649919718d3f727492dff_capture_stop.jpg,11.27,11.27,True,0.16000000000000014,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/8bce2e8063c74065a75cbd6ffa1fca2a_capture_start.jpg,11.27,11.27,True,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/8bce2e8063c74065a75cbd6ffa1fca2a_capture_stop.jpg,11.40,11.4,True,0.13000000000000078,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/77cb9cd9301e4c25bd5d8bd3c1f04ec3_capture_start.jpg,11.41,11.41,True,0.009999999999999787,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/77cb9cd9301e4c25bd5d8bd3c1f04ec3_capture_stop.jpg,11.51,11.51,True,0.09999999999999964,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/eb80fd6a24d4472188c3b6247866a72a_capture_start.jpg,11.51,11.51,True,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/eb80fd6a24d4472188c3b6247866a72a_capture_stop.jpg,11.62,11.62,True,0.10999999999999943,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/0e3180e21ce340d3b6f1e06bd560e8d9_capture_start.jpg,11.62,11.62,True,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/0e3180e21ce340d3b6f1e06bd560e8d9_capture_stop.jpg,11.75,11.75,True,0.13000000000000078,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/b303f4ae6c7c49bda0c2a829d54029cf_capture_start.jpg,11.75,11.75,True,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/b303f4ae6c7c49bda0c2a829d54029cf_capture_stop.jpg,11.88,11.88,True,0.13000000000000078,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/29ccf4144f8c46d580a6b423cf2795b5_capture_start.jpg,11.89,11.89,True,0.009999999999999787,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/29ccf4144f8c46d580a6b423cf2795b5_capture_stop.jpg,12.01,12.01,True,0.11999999999999922,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/2346177363fa4190a6052117b4b774e4_capture_start.jpg,12.01,12.01,True,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/2346177363fa4190a6052117b4b774e4_capture_stop.jpg,12.14,12.14,True,0.13000000000000078,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/972ad295b33d49bd9a4d9a6b474652e2_capture_start.jpg,12.14,12.14,True,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/972ad295b33d49bd9a4d9a6b474652e2_capture_stop.jpg,12.26,12.26,True,0.11999999999999922,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/0acaa9b88c534bc18ae149b1ee9ccc4f_capture_start.jpg,12.26,12.26,True,0.0,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/0acaa9b88c534bc18ae149b1ee9ccc4f_capture_stop.jpg,12.38,12.38,True,0.120000000000001,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/4d3893d80bd141238db6ae484ee09ae0_capture_start.jpg,12.39,12.39,True,0.009999999999999787,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/4d3893d80bd141238db6ae484ee09ae0_capture_stop.jpg,12.50,12.5,True,0.10999999999999943,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/ca34ee3f1b5e4d64af5ddbe21e4c47ae_capture_start.jpg,12.51,12.51,True,0.009999999999999787,False
/home/fischer/repos/ai-energy-validation/results/ollama_900_2025-09-12_15-10-06/ca34ee3f1b5e4d64af5ddbe21e4c47ae_capture_stop.jpg,12.62,12.62,True,0.10999999999999943,False
