timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-09-10T00:08:25,codecarbon,7a8bf3e0-7e47-4dde-a3f4-d22a69eb5c18,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,115.45617748099903,0.0019038846737677593,1.6490106595475044e-05,23.481261111161768,126.50825449016365,20.0,0.0006438677837049198,0.003715822139322089,0.000638038581416509,0.004997728504443521,Germany,DEU,,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.11.13,3.0.4,32,13th Gen Intel(R) Core(TM) i9-13900K,1,1 x NVIDIA GeForce RTX 4090,,,62.46664810180664,machine,N,1.0
