run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.sparse_top_k_categorical_accuracy,metrics.running_time,metrics.running_time_total,metrics.loss,metrics.sparse_categorical_accuracy,metrics.power_draw_total,metrics.power_draw,params.batch_size,params.parameters,params.n_samples,params.task,params.architecture,params.software,params.seconds,params.batchsize,params.datadir,params.model,params.dataset,tags.mlflow.project.entryPoint,tags.mlflow.source.git.repoURL,tags.mlflow.source.name,tags.mlflow.project.env,tags.mlflow.user,tags.mlflow.source.git.commit,tags.mlflow.project.backend,tags.mlflow.runName,tags.mlflow.source.type
7d894d62ccb0463eb2b7a85a0fec2307,922568943349878837,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/922568943349878837/7d894d62ccb0463eb2b7a85a0fec2307/artifacts,2025-09-17 08:39:50.805000+00:00,2025-09-17 08:42:34.705000+00:00,0.9224469661712646,0.003992993624104138,120.42868770298082,1.0270932912826538,0.7612400650978088,29912.71085407188,0.991800757761004,16,8212124,30160.0,Inference,13th Gen Intel(R) Core(TM) i9-13900K,Tensorflow 2.20.0,120,16,/data/d1/fischer_diss/imagenet,EfficientNetV2B1,ImageNet (ILSVRC 2012),main.py,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,conda,fischer,8748110aced22fd68117295a83bd4c322af24d42,local,brawny-sow-823,PROJECT
7776f5d70f0544c6be44cdc68b9a2254,922568943349878837,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/922568943349878837/7776f5d70f0544c6be44cdc68b9a2254/artifacts,2025-09-17 08:37:23.628000+00:00,2025-09-17 08:39:47.093000+00:00,0.9101622700691223,0.003368315703922468,104.60641250101617,1.1231861114501953,0.739567220211029,15655.21395471864,0.5040962762338562,16,7200312,31056.0,Inference,13th Gen Intel(R) Core(TM) i9-13900K,Tensorflow 2.20.0,120,16,/data/d1/fischer_diss/imagenet,EfficientNetV2B0,ImageNet (ILSVRC 2012),main.py,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,conda,fischer,8748110aced22fd68117295a83bd4c322af24d42,local,gentle-wolf-953,PROJECT
a657786b00ab4e29b279bb16fdd1d219,922568943349878837,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/922568943349878837/a657786b00ab4e29b279bb16fdd1d219/artifacts,2025-09-17 08:34:19.117000+00:00,2025-09-17 08:37:19.758000+00:00,0.9599103331565857,0.029916869372516027,120.14614740002436,0.8587579131126404,0.8251991868019104,29735.33056398288,7.4042157778841835,16,19466823,4016.0,Inference,13th Gen Intel(R) Core(TM) i9-13900K,Tensorflow 2.20.0,120,16,/data/d1/fischer_diss/imagenet,EfficientNetB4,ImageNet (ILSVRC 2012),main.py,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,conda,fischer,8748110aced22fd68117295a83bd4c322af24d42,local,spiffy-calf-174,PROJECT
b416b5a891e0495aa43d7d70764bd1a7,922568943349878837,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/922568943349878837/b416b5a891e0495aa43d7d70764bd1a7/artifacts,2025-09-17 08:31:23.277000+00:00,2025-09-17 08:34:15.476000+00:00,0.9497188329696655,0.012886302354993807,119.17252417898273,0.8454097509384155,0.8097966909408569,29887.95770253864,3.2318293363471713,16,12320535,9248.0,Inference,13th Gen Intel(R) Core(TM) i9-13900K,Tensorflow 2.20.0,120,16,/data/d1/fischer_diss/imagenet,EfficientNetB3,ImageNet (ILSVRC 2012),main.py,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,conda,fischer,8748110aced22fd68117295a83bd4c322af24d42,local,fortunate-elk-994,PROJECT
a93101a3a50f42b1a2195c6bd7eb0c56,922568943349878837,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/922568943349878837/a93101a3a50f42b1a2195c6bd7eb0c56/artifacts,2025-09-17 08:28:32.735000+00:00,2025-09-17 08:31:19.391000+00:00,0.9322733283042908,0.006584054887817202,119.67178164096548,0.9920918345451355,0.7753630876541138,30772.62680411592,1.6930362458250396,16,9177569,18176.0,Inference,13th Gen Intel(R) Core(TM) i9-13900K,Tensorflow 2.20.0,120,16,/data/d1/fischer_diss/imagenet,EfficientNetB2,ImageNet (ILSVRC 2012),main.py,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,conda,fischer,8748110aced22fd68117295a83bd4c322af24d42,local,rumbling-vole-632,PROJECT
c561a6f159f949ef9811b4d1e70f3438,922568943349878837,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/922568943349878837/c561a6f159f949ef9811b4d1e70f3438/artifacts,2025-09-17 08:25:50.896000+00:00,2025-09-17 08:28:29.070000+00:00,0.8953791260719299,0.003422433392653919,115.5413513359963,1.2650291919708252,0.715936005115509,27665.49442007016,0.819475545618192,16,5330571,33760.0,Inference,13th Gen Intel(R) Core(TM) i9-13900K,Tensorflow 2.20.0,120,16,/data/d1/fischer_diss/imagenet,EfficientNetB0,ImageNet (ILSVRC 2012),main.py,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,conda,fischer,8748110aced22fd68117295a83bd4c322af24d42,local,colorful-zebra-281,PROJECT
ff597d2fadd74d79a4934155f9cdd9be,922568943349878837,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/922568943349878837/ff597d2fadd74d79a4934155f9cdd9be/artifacts,2025-09-17 08:23:15.626000+00:00,2025-09-17 08:25:47.052000+00:00,0.8393142223358154,0.003159469409401587,110.75835961598204,1.659447431564331,0.6339285969734192,4800.62971001448,0.13694174207024418,16,2554968,35056.0,Inference,13th Gen Intel(R) Core(TM) i9-13900K,Tensorflow 2.20.0,120,16,/data/d1/fischer_diss/imagenet,MobileNetV3Small,ImageNet (ILSVRC 2012),main.py,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,conda,fischer,8748110aced22fd68117295a83bd4c322af24d42,local,intelligent-cod-201,PROJECT
c17d66b4014f4ccd875534ca37c70c51,922568943349878837,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/922568943349878837/c17d66b4014f4ccd875534ca37c70c51/artifacts,2025-09-17 08:20:41.430000+00:00,2025-09-17 08:23:11.810000+00:00,0.8923434615135193,0.005622589588620184,106.33441429998491,1.2833423614501953,0.7122990489006042,5052.86815872672,0.2671778848734518,16,5507432,18912.0,Inference,13th Gen Intel(R) Core(TM) i9-13900K,Tensorflow 2.20.0,120,16,/data/d1/fischer_diss/imagenet,MobileNetV3Large,ImageNet (ILSVRC 2012),main.py,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,conda,fischer,8748110aced22fd68117295a83bd4c322af24d42,local,enthused-rat-279,PROJECT
db6f7cf6874d43c99d4b186fab58fada,922568943349878837,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/922568943349878837/db6f7cf6874d43c99d4b186fab58fada/artifacts,2025-09-17 08:18:10.213000+00:00,2025-09-17 08:20:37.615000+00:00,0.8266559839248657,0.0024190457333292024,108.6828867070144,1.7876840829849243,0.6153178215026855,27827.502391572838,0.6193799499548798,16,3538984,44928.0,Inference,13th Gen Intel(R) Core(TM) i9-13900K,Tensorflow 2.20.0,120,16,/data/d1/fischer_diss/imagenet,MobileNetV2,ImageNet (ILSVRC 2012),main.py,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,conda,fischer,8748110aced22fd68117295a83bd4c322af24d42,local,puzzled-mole-157,PROJECT
1cddb4ef8d4047d0be0f4ac405cb5704,922568943349878837,FINISHED,file:///home/fischer/repos/ai-energy-validation/mlruns/922568943349878837/1cddb4ef8d4047d0be0f4ac405cb5704/artifacts,2025-09-17 08:15:31.249000+00:00,2025-09-17 08:18:06.834000+00:00,0.8230244517326355,0.0021336770125365534,118.8031360580353,1.810309648513794,0.612949013710022,30565.792355389924,0.5489546040838708,16,4253864,55680.0,Inference,13th Gen Intel(R) Core(TM) i9-13900K,Tensorflow 2.20.0,120,16,/data/d1/fischer_diss/imagenet,MobileNet,ImageNet (ILSVRC 2012),main.py,https://github.com/raphischer/ai-energy-validation.git,file:///home/fischer/repos/ai-energy-validation#experiments/imagenet,conda,fischer,8748110aced22fd68117295a83bd4c322af24d42,local,dazzling-gnu-228,PROJECT
