run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.sparse_categorical_accuracy,metrics.running_time,metrics.parameters,metrics.power_draw,metrics.fsize,metrics.time_total,metrics.corr_loss,metrics.corr_sparse_top_k_categorical_accuracy,metrics.sparse_top_k_categorical_accuracy,metrics.corr_sparse_categorical_accuracy,metrics.loss,params.task,params.dataset,params.nogpu,params.batch_size,params.datadir,params.model,params.architecture,params.n_samples,params.seconds,params.software,tags.mlflow.project.entryPoint,tags.mlflow.project.backend,tags.mlflow.runName,tags.mlflow.source.type,tags.mlflow.source.git.repoURL,tags.mlflow.source.git.commit,tags.mlflow.source.name,tags.mlflow.project.env,tags.mlflow.user,tags.mlflow.gitRepoURL
40b5db9c3c9643a797bb546092aff0d1,953990329246140741,FAILED,file:///home/fischer/repos/ai-efficiency-testbed/mlruns/953990329246140741/40b5db9c3c9643a797bb546092aff0d1/artifacts,2025-03-15 00:24:21.616000+00:00,2025-03-15 00:30:43.539000+00:00,,,,,,,,,,,,Inference,ImageNet (ILSVRC 2012),1,16,/data/d1/fischer_diss/imagenet,DenseNet169,13th Gen Intel(R) Core(TM) i9-13900K,,0,Tensorflow 2.18.0,main.py,local,intelligent-fowl-335,PROJECT,https://github.com/raphischer/ai-efficiency-testbed.git,ac6a444457d5d42ddf031ec8418611635fda981d,file:///home/fischer/repos/ai-efficiency-testbed#experiments/imagenet,conda,fischer,https://github.com/raphischer/ai-efficiency-testbed.git
994fe678be1d4c6c92ec2cd987e35541,953990329246140741,FAILED,file:///home/fischer/repos/ai-efficiency-testbed/mlruns/953990329246140741/994fe678be1d4c6c92ec2cd987e35541/artifacts,2025-03-15 00:17:19.996000+00:00,2025-03-15 00:24:19.987000+00:00,,,,,,,,,,,,Inference,ImageNet (ILSVRC 2012),1,32,/data/d1/fischer_diss/imagenet,DenseNet169,13th Gen Intel(R) Core(TM) i9-13900K,,0,Tensorflow 2.18.0,main.py,local,burly-calf-15,PROJECT,https://github.com/raphischer/ai-efficiency-testbed.git,ac6a444457d5d42ddf031ec8418611635fda981d,file:///home/fischer/repos/ai-efficiency-testbed#experiments/imagenet,conda,fischer,https://github.com/raphischer/ai-efficiency-testbed.git
607ddce4be024bb39ef13f5f7102c3d9,953990329246140741,RUNNING,file:///home/fischer/repos/ai-efficiency-testbed/mlruns/953990329246140741/607ddce4be024bb39ef13f5f7102c3d9/artifacts,2025-03-14 19:17:18.071000+00:00,,,,,,,,,,,,,,,1,,/data/d1/fischer_diss/imagenet,DenseNet169,,,0,,main.py,local,gifted-stoat-844,PROJECT,https://github.com/raphischer/ai-efficiency-testbed.git,ac6a444457d5d42ddf031ec8418611635fda981d,file:///home/fischer/repos/ai-efficiency-testbed#experiments/imagenet,conda,fischer,https://github.com/raphischer/ai-efficiency-testbed.git
e778667a26cd422999b1f308607b404b,953990329246140741,FAILED,file:///home/fischer/repos/ai-efficiency-testbed/mlruns/953990329246140741/e778667a26cd422999b1f308607b404b/artifacts,2025-03-14 18:53:47.901000+00:00,2025-03-14 19:17:16.369000+00:00,,,,,,,,,,,,Inference,ImageNet (ILSVRC 2012),1,32,/data/d1/fischer_diss/imagenet,DenseNet169,13th Gen Intel(R) Core(TM) i9-13900K,50000,0,Tensorflow 2.18.0,main.py,local,omniscient-cat-159,PROJECT,https://github.com/raphischer/ai-efficiency-testbed.git,ac6a444457d5d42ddf031ec8418611635fda981d,file:///home/fischer/repos/ai-efficiency-testbed#experiments/imagenet,conda,fischer,https://github.com/raphischer/ai-efficiency-testbed.git
cc728513a1894d248450c1aeb28f40ff,953990329246140741,FAILED,file:///home/fischer/repos/ai-efficiency-testbed/mlruns/953990329246140741/cc728513a1894d248450c1aeb28f40ff/artifacts,2025-03-14 18:47:02.922000+00:00,2025-03-14 18:53:46.284000+00:00,,,,,,,,,,,,Inference,ImageNet (ILSVRC 2012),1,16,/data/d1/fischer_diss/imagenet,DenseNet169,13th Gen Intel(R) Core(TM) i9-13900K,,0,Tensorflow 2.18.0,main.py,local,colorful-conch-871,PROJECT,https://github.com/raphischer/ai-efficiency-testbed.git,ac6a444457d5d42ddf031ec8418611635fda981d,file:///home/fischer/repos/ai-efficiency-testbed#experiments/imagenet,conda,fischer,https://github.com/raphischer/ai-efficiency-testbed.git
265cfc288c4647d8874b59d5f05d4a84,953990329246140741,RUNNING,file:///home/fischer/repos/ai-efficiency-testbed/mlruns/953990329246140741/265cfc288c4647d8874b59d5f05d4a84/artifacts,2025-03-14 13:47:03.080000+00:00,,,,,,,,,,,,,,,1,,/data/d1/fischer_diss/imagenet,DenseNet169,,,0,,main.py,local,amusing-turtle-309,PROJECT,https://github.com/raphischer/ai-efficiency-testbed.git,ac6a444457d5d42ddf031ec8418611635fda981d,file:///home/fischer/repos/ai-efficiency-testbed#experiments/imagenet,conda,fischer,https://github.com/raphischer/ai-efficiency-testbed.git
c3e6e5a846e742518fd2506d02ceb3aa,953990329246140741,FAILED,file:///home/fischer/repos/ai-efficiency-testbed/mlruns/953990329246140741/c3e6e5a846e742518fd2506d02ceb3aa/artifacts,2025-03-14 13:33:03.530000+00:00,2025-03-14 13:47:01.364000+00:00,,,,,,,,,,,,Inference,ImageNet (ILSVRC 2012),1,16,/data/d1/fischer_diss/imagenet,DenseNet169,13th Gen Intel(R) Core(TM) i9-13900K,50000,0,Tensorflow 2.18.0,main.py,local,welcoming-bass-272,PROJECT,https://github.com/raphischer/ai-efficiency-testbed.git,ac6a444457d5d42ddf031ec8418611635fda981d,file:///home/fischer/repos/ai-efficiency-testbed#experiments/imagenet,conda,fischer,https://github.com/raphischer/ai-efficiency-testbed.git
3c9423bbc0c741d8b5c40620a8d79b9e,953990329246140741,RUNNING,file:///home/fischer/repos/ai-efficiency-testbed/mlruns/953990329246140741/3c9423bbc0c741d8b5c40620a8d79b9e/artifacts,2025-03-14 08:33:02.814000+00:00,,,,,,,,,,,,,,,1,,/data/d1/fischer_diss/imagenet,DenseNet169,,,0,,main.py,,abrasive-bee-679,PROJECT,https://github.com/raphischer/ai-efficiency-testbed.git,ac6a444457d5d42ddf031ec8418611635fda981d,file:///home/fischer/repos/ai-efficiency-testbed#experiments/imagenet,conda,fischer,https://github.com/raphischer/ai-efficiency-testbed.git
f76c464e62244f1d9acda400750ca905,953990329246140741,FINISHED,file:///home/fischer/repos/ai-efficiency-testbed/mlruns/953990329246140741/f76c464e62244f1d9acda400750ca905/artifacts,2025-03-14 08:19:57.507000+00:00,2025-03-14 08:33:00.350000+00:00,0.6925399899482727,0.007651478974157944,8062504.0,1.9378522650322945,33357624.0,382.5739487078972,3.00618314743042,0.6302000284194946,0.8825200200080872,0.4162600040435791,1.300426721572876,Inference,ImageNet (ILSVRC 2012),1,16,/data/d1/fischer_diss/imagenet,DenseNet121,13th Gen Intel(R) Core(TM) i9-13900K,50000,0,Tensorflow 2.18.0,main.py,local,melodic-mare-838,PROJECT,https://github.com/raphischer/ai-efficiency-testbed.git,ac6a444457d5d42ddf031ec8418611635fda981d,file:///home/fischer/repos/ai-efficiency-testbed#experiments/imagenet,conda,fischer,https://github.com/raphischer/ai-efficiency-testbed.git

