,ocr,value,manual,val_diff,still_errors
d:\Repos\ai-energy-validation\mlruns\173844895421884936\1355a3b0b3444b91ac04a89f2fc646c3\artifacts\capture_start.jpg,25.49,25.49,False,0.04999999999999716,False
d:\Repos\ai-energy-validation\mlruns\173844895421884936\1355a3b0b3444b91ac04a89f2fc646c3\artifacts\capture_stop.jpg,25.49,25.49,False,0.0,False
d:\Repos\ai-energy-validation\mlruns\173844895421884936\1ad0ceaf462b4d37b00c7f1c089064b9\artifacts\capture_start.jpg,25.49,25.49,False,0.0,False
d:\Repos\ai-energy-validation\mlruns\173844895421884936\1ad0ceaf462b4d37b00c7f1c089064b9\artifacts\capture_stop.jpg,25.50,25.5,False,0.010000000000001563,False
d:\Repos\ai-energy-validation\mlruns\173844895421884936\b8cb92c5348944889e23e831c1165014\artifacts\capture_start.jpg,25.50,25.5,False,0.0,False
d:\Repos\ai-energy-validation\mlruns\173844895421884936\b8cb92c5348944889e23e831c1165014\artifacts\capture_stop.jpg,25.50,25.5,False,0.0,False
d:\Repos\ai-energy-validation\mlruns\173844895421884936\d154e44dbae947bab161d44c276501e9\artifacts\capture_start.jpg,25.55,25.55,False,0.05000000000000071,False
d:\Repos\ai-energy-validation\mlruns\173844895421884936\d154e44dbae947bab161d44c276501e9\artifacts\capture_stop.jpg,25.55,25.55,False,0.0,False
d:\Repos\ai-energy-validation\mlruns\173844895421884936\fe0e62fa706e4b3bbe67ff42b77b4d3b\artifacts\capture_start.jpg,25.56,25.56,False,0.00999999999999801,False
d:\Repos\ai-energy-validation\mlruns\173844895421884936\fe0e62fa706e4b3bbe67ff42b77b4d3b\artifacts\capture_stop.jpg,25.56,25.56,False,0.0,False
d:\Repos\ai-energy-validation\mlruns\173844895421884936\c0d2c7c26fdf464a88d99b600757d1d8\artifacts\capture_start.jpg,25.60,25.6,False,0.0400000000000027,False
d:\Repos\ai-energy-validation\mlruns\173844895421884936\c0d2c7c26fdf464a88d99b600757d1d8\artifacts\capture_stop.jpg,25.61,25.61,False,0.00999999999999801,False
d:\Repos\ai-energy-validation\mlruns\173844895421884936\1e71da36e70f4206a2c6aa56a051358b\artifacts\capture_start.jpg,25.61,25.61,False,0.0,False
d:\Repos\ai-energy-validation\mlruns\173844895421884936\1e71da36e70f4206a2c6aa56a051358b\artifacts\capture_stop.jpg,25.61,25.61,False,0.0,False
d:\Repos\ai-energy-validation\mlruns\173844895421884936\d34a0dd9e38944838362691ee193d53b\artifacts\capture_start.jpg,25.62,25.62,False,0.010000000000001563,False
d:\Repos\ai-energy-validation\mlruns\173844895421884936\d34a0dd9e38944838362691ee193d53b\artifacts\capture_stop.jpg,25.62,25.62,False,0.0,False
d:\Repos\ai-energy-validation\mlruns\173844895421884936\e537ba43ac7e44bf83973b96229b4900\artifacts\capture_start.jpg,25.63,25.63,False,0.00999999999999801,False
