timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-09-04T12:52:11,codecarbon,a4220578-3e03-478d-a9b0-49cfcdd5ee3e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,599.3936732820002,0.02033994072771881,3.3934193226209376e-05,54.255483010720106,297.79012314683644,20.0,0.00833905669040668,0.04173955033605736,0.003314071088036064,0.05339267811450009,Germany,DEU,,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.11.13,3.0.4,32,13th Gen Intel(R) Core(TM) i9-13900K,1,1 x NVIDIA GeForce RTX 4090,,,62.46665954589844,machine,N,1.0
