timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-09-10T00:22:49,codecarbon,aac0efa3-03b8-4776-8327-84345fdd876e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,148.91292167799838,0.0034950306870310823,2.347029826322632e-05,19.030606732853713,150.29102518644873,20.0,0.0011016703566133629,0.007249837466531961,0.000823005071016855,0.00917451289416218,Germany,DEU,,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.11.13,3.0.4,32,13th Gen Intel(R) Core(TM) i9-13900K,1,1 x NVIDIA GeForce RTX 4090,,,62.46664810180664,machine,N,1.0
