timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-09-10T00:01:58,codecarbon,a4bd4984-65d8-4301-a0ec-6eb5fab76434,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,900.8240299600002,0.04009877545265501,4.451343893927378e-05,48.53310515166436,298.374209410075,20.0,0.012233749186713744,0.08805148794113427,0.004974706310017868,0.10525994343786588,Germany,DEU,,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.11.13,3.0.4,32,13th Gen Intel(R) Core(TM) i9-13900K,1,1 x NVIDIA GeForce RTX 4090,,,62.46664810180664,machine,N,1.0
